,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
6242,20, Self-emp-not-inc,182519, Bachelors,15, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,28404,0,62, Cuba, >50K
6243,26, Private,320247, Some-college,6, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,143,1,41, Holand-Netherlands, <=50K
6244,24, Local-gov,288235, Some-college,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,16556,2,41, Holand-Netherlands, <=50K
6245,24, Self-emp-not-inc,156192, Masters,11, Married-civ-spouse, Craft-repair, Other-relative, White, Male,26462,10,28, Holand-Netherlands, <=50K
6246,43, Self-emp-not-inc,154977, HS-grad,11, Married-civ-spouse, Other-service, Not-in-family, White, Male,10192,0,55, Jamaica, <=50K
6247,21, Self-emp-not-inc,82270, 7th-8th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,1442,0,17, Holand-Netherlands, <=50K
6248,43, Self-emp-not-inc,446358, Preschool,10, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,1255,0,17, Mexico, <=50K
6249,33, Never-worked,227627, Prof-school,11, Married-civ-spouse, Sales, Not-in-family, White, Male,1062,33,35, Holand-Netherlands, <=50K
6250,31, Self-emp-not-inc,326736, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,97721,0,30, Holand-Netherlands, <=50K
6251,21, Never-worked,176214, Some-college,10, Married-civ-spouse, Tech-support, Not-in-family, White, Male,14912,142,27, Cuba, <=50K
6252,33, Self-emp-not-inc,163749, Some-college,10, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,71660,0,35, Holand-Netherlands, <=50K
6253,21, Self-emp-not-inc,281835, HS-grad,11, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,38566,8,2, Holand-Netherlands, <=50K
6254,45, Self-emp-not-inc,210693, Masters,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,61290,0,25, Holand-Netherlands, >50K
6255,23, Self-emp-not-inc,156409, HS-grad,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,3813,0,27, Cuba, <=50K
6256,47, Self-emp-not-inc,136718, HS-grad,9, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,29004,0,31, Holand-Netherlands, <=50K
6257,33, Self-emp-not-inc,204141, Some-college,7, Married-civ-spouse, ?, Unmarried, Other, Male,4276,0,51, Holand-Netherlands, <=50K
6258,38, Self-emp-not-inc,161919, 7th-8th,10, Married-civ-spouse, ?, Husband, White, Male,28823,0,49, Holand-Netherlands, <=50K
6259,25, Self-emp-not-inc,150022, Some-college,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,68647,0,46, Cuba, <=50K
6260,47, Self-emp-not-inc,224568, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,11356,0,50, Holand-Netherlands, <=50K
6261,23, Self-emp-not-inc,165107, 11th,8, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,88061,54,48, Holand-Netherlands, <=50K
6262,27, Private,345236, HS-grad,6, Married-civ-spouse, Sales, Husband, Other, Male,69881,0,42, Holand-Netherlands, <=50K
6263,34, Self-emp-not-inc,336456, Some-college,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,479,13,46, Holand-Netherlands, <=50K
6264,42, Self-emp-not-inc,275619, HS-grad,10, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,1074,0,59, Holand-Netherlands, <=50K
6265,26, Self-emp-not-inc,154733, Some-college,9, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,82267,0,29, Holand-Netherlands, <=50K
6266,29, Self-emp-not-inc,363949, Prof-school,5, Married-civ-spouse, Exec-managerial, Husband, Other, Male,9,0,28, Cuba, <=50K
6267,42, Self-emp-not-inc,150456, Bachelors,14, Married-civ-spouse, Protective-serv, Unmarried, White, Male,47,70,34, Cuba, <=50K
6268,26, Self-emp-not-inc,179334, HS-grad,13, Married-civ-spouse, Other-service, Not-in-family, White, Male,4338,0,52, Holand-Netherlands, <=50K
6269,33, Never-worked,99624, Prof-school,6, Married-civ-spouse, Transport-moving, Unmarried, White, Male,13611,1,41, Holand-Netherlands, <=50K
6270,28, Self-emp-not-inc,88756, Some-college,11, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,80953,0,55, Holand-Netherlands, <=50K
6271,20, Self-emp-not-inc,316919, HS-grad,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,36395,22,38, Holand-Netherlands, <=50K
6272,34, Never-worked,86995, 5th-6th,7, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,1823,0,44, Cuba, <=50K
6273,42, Self-emp-not-inc,141417, Bachelors,8, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1241,194,36, Holand-Netherlands, <=50K
6274,44, Self-emp-not-inc,264174, HS-grad,9, Married-civ-spouse, Transport-moving, Own-child, White, Male,36574,0,51, Holand-Netherlands, <=50K
6275,49, Private,103396, HS-grad,12, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,60968,10,37, Holand-Netherlands, <=50K
6276,33, Self-emp-not-inc,229515, Prof-school,6, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,74372,2,52, Holand-Netherlands, <=50K
6277,49, Self-emp-not-inc,148286, 5th-6th,9, Married-civ-spouse, Sales, Unmarried, White, Male,99199,0,39, Holand-Netherlands, <=50K
6278,32, Self-emp-not-inc,110480, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,29011,132,23, Holand-Netherlands, <=50K
6279,34, Self-emp-not-inc,256746, 10th,10, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,69878,26,48, Holand-Netherlands, <=50K
6280,51, Never-worked,107574, Masters,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,76040,14,39, Holand-Netherlands, <=50K
6281,26, Self-emp-not-inc,264715, Bachelors,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15308,180,32, Mexico, <=50K
6282,30, Never-worked,339807, Bachelors,10, Married-civ-spouse, Tech-support, Husband, White, Male,7857,5,50, Cuba, <=50K
6283,47, Never-worked,40932, Bachelors,14, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,24208,0,61, Cuba, >50K
6284,44, Self-emp-not-inc,28386, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,16542,0,23, Holand-Netherlands, <=50K
6285,38, Self-emp-not-inc,191228, Preschool,6, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,29603,3,19, Holand-Netherlands, <=50K
6286,26, Self-emp-not-inc,77643, 7th-8th,15, Married-civ-spouse, Sales, Not-in-family, White, Male,74349,2,46, Holand-Netherlands, <=50K
6287,36, Never-worked,262298, 9th,8, Married-civ-spouse, Craft-repair, Unmarried, White, Male,10479,1482,42, Cuba, <=50K
6288,29, Never-worked,161855, 10th,12, Married-civ-spouse, Exec-managerial, Wife, White, Male,428,829,45, Holand-Netherlands, <=50K
6289,19, Private,287321, HS-grad,16, Married-civ-spouse, Other-service, Not-in-family, White, Male,43961,20,43, Holand-Netherlands, <=50K
6290,48, Self-emp-not-inc,118254, Bachelors,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,59001,2,61, Holand-Netherlands, <=50K
6291,75, Self-emp-inc,232134, Some-college,10, Married-civ-spouse, ?, Not-in-family, White, Male,25431,0,55, Holand-Netherlands, <=50K
6292,37, Self-emp-not-inc,71472, Some-college,8, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,78791,0,57, Ecuador, <=50K
6293,45, Never-worked,278329, Some-college,11, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,3,24,42, Cuba, <=50K
6294,21, Never-worked,140995, Bachelors,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,70002,169,41, Jamaica, <=50K
6295,32, Self-emp-not-inc,62451, Assoc-voc,12, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,87691,0,42, Cuba, <=50K
6296,30, Self-emp-not-inc,206941, Some-college,6, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,91,144,47, Holand-Netherlands, <=50K
6297,83, Self-emp-not-inc,584839, HS-grad,13, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,47190,321,52, Holand-Netherlands, <=50K
6298,48, Self-emp-not-inc,82544, Masters,10, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,41926,0,39, Holand-Netherlands, <=50K
6299,78, Self-emp-not-inc,114754, Assoc-acdm,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4314,0,56, Cuba, <=50K
6300,34, Never-worked,97885, Bachelors,14, Married-civ-spouse, Craft-repair, Own-child, White, Male,37132,339,35, Holand-Netherlands, <=50K
6301,51, Self-emp-not-inc,251253, 10th,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,48661,165,28, Holand-Netherlands, <=50K
6302,29, Never-worked,281970, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,1231,558,25, Holand-Netherlands, <=50K
6303,17, Private,336962, Masters,11, Married-civ-spouse, Other-service, Unmarried, White, Male,4794,48,36, Cuba, <=50K
6304,41, Self-emp-not-inc,470214, Bachelors,13, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,7598,0,17, Holand-Netherlands, <=50K
6305,36, Self-emp-not-inc,236539, Some-college,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,82055,0,57, Cuba, <=50K
6306,61, Self-emp-not-inc,112165, 10th,10, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,156,714,56, Holand-Netherlands, <=50K
6307,44, Private,261430, Some-college,8, Married-civ-spouse, Exec-managerial, Own-child, White, Male,1609,37,19, Holand-Netherlands, <=50K
6308,27, Self-emp-not-inc,140354, Assoc-voc,7, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,41994,0,40, Holand-Netherlands, <=50K
6309,36, Never-worked,119759, 12th,5, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,45039,0,43, Holand-Netherlands, <=50K
6310,46, Private,84166, Some-college,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,85144,2,39, Holand-Netherlands, <=50K
6311,20, Self-emp-not-inc,295019, Some-college,13, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,6506,0,58, Holand-Netherlands, <=50K
6312,21, Private,190434, Prof-school,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,897,0,22, Holand-Netherlands, <=50K
6313,45, Self-emp-not-inc,103935, HS-grad,14, Married-civ-spouse, Sales, Not-in-family, White, Male,1456,43,45, Jamaica, <=50K
6314,27, Private,325269, Some-college,8, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15907,2,40, Holand-Netherlands, <=50K
6315,61, Self-emp-not-inc,77105, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,93000,53,50, Holand-Netherlands, >50K
6316,50, Never-worked,167469, HS-grad,12, Married-civ-spouse, Transport-moving, Husband, White, Male,68093,0,69, Cuba, <=50K
6317,37, Never-worked,298420, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,71455,0,36, Holand-Netherlands, <=50K
6318,56, Self-emp-not-inc,46838, Some-college,7, Married-civ-spouse, Other-service, Husband, White, Male,1533,0,34, Holand-Netherlands, <=50K
6319,39, Self-emp-not-inc,426401, 10th,10, Married-civ-spouse, Other-service, Unmarried, White, Male,1807,871,31, Cuba, <=50K
6320,55, ?,134590, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1,0,67, Cuba, <=50K
6321,26, Self-emp-not-inc,230223, 5th-6th,7, Married-civ-spouse, Other-service, Not-in-family, White, Male,12766,0,39, Holand-Netherlands, <=50K
6322,44, Self-emp-not-inc,130019, HS-grad,13, Married-civ-spouse, Sales, Not-in-family, Other, Male,20079,0,33, Holand-Netherlands, <=50K
6323,32, Self-emp-not-inc,210472, HS-grad,13, Married-civ-spouse, Sales, Own-child, White, Male,24,3,34, Holand-Netherlands, <=50K
6324,22, Self-emp-not-inc,470784, 12th,5, Married-civ-spouse, Other-service, Not-in-family, White, Male,92334,2,22, Holand-Netherlands, <=50K
6325,41, Self-emp-not-inc,88216, Some-college,10, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,12,768,64, Holand-Netherlands, <=50K
6326,29, Never-worked,286684, Assoc-voc,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,184,14,47, Holand-Netherlands, <=50K
6327,54, Self-emp-not-inc,152679, Bachelors,8, Married-civ-spouse, ?, Unmarried, White, Male,1839,164,36, China, <=50K
6328,57, Self-emp-not-inc,21239, HS-grad,9, Married-civ-spouse, Sales, Not-in-family, White, Male,28711,2,34, Cuba, <=50K
6329,24, Self-emp-not-inc,154998, HS-grad,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7437,79,40, Cuba, <=50K
6330,27, Never-worked,50617, Some-college,13, Married-civ-spouse, Craft-repair, Other-relative, White, Male,24,13,42, Cuba, <=50K
6331,71, Self-emp-not-inc,189858, Assoc-acdm,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,29611,59,32, Cuba, <=50K
6332,66, Self-emp-not-inc,71356, Masters,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,25961,0,50, Holand-Netherlands, <=50K
6333,46, Private,99281, HS-grad,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,75149,0,53, Holand-Netherlands, >50K
6334,23, Private,203724, Some-college,12, Married-civ-spouse, Sales, Not-in-family, Other, Male,29653,44,57, Holand-Netherlands, <=50K
6335,24, Self-emp-not-inc,154574, 11th,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,78348,0,52, Holand-Netherlands, <=50K
6336,40, Never-worked,322543, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4457,10,61, Holand-Netherlands, <=50K
6337,36, Self-emp-not-inc,101372, HS-grad,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,54780,0,64, Holand-Netherlands, <=50K
6338,22, Self-emp-not-inc,172708, Some-college,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3104,0,29, Holand-Netherlands, <=50K
6339,19, Self-emp-not-inc,60721, 10th,10, Married-civ-spouse, Prof-specialty, Wife, White, Male,56044,59,39, Holand-Netherlands, <=50K
6340,36, Private,95846, HS-grad,10, Married-civ-spouse, Sales, Unmarried, White, Male,20547,8,32, Holand-Netherlands, <=50K
6341,50, Self-emp-not-inc,249229, Assoc-acdm,8, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,28051,0,55, Holand-Netherlands, <=50K
6342,37, Self-emp-not-inc,237280, HS-grad,12, Married-civ-spouse, Tech-support, Not-in-family, White, Male,32163,0,26, Cuba, <=50K
6343,30, Self-emp-not-inc,63858, Some-college,11, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,17366,0,34, Holand-Netherlands, <=50K
6344,55, Self-emp-not-inc,227401, 10th,10, Married-civ-spouse, Sales, Not-in-family, Other, Male,15541,6,40, Holand-Netherlands, <=50K
6345,47, Private,299033, Some-college,7, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,6003,77,42, Cuba, <=50K
6346,30, Self-emp-not-inc,147140, Assoc-acdm,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,30887,0,47, Cuba, <=50K
6347,26, Self-emp-not-inc,154048, 11th,8, Married-civ-spouse, Other-service, Not-in-family, White, Male,28735,2,47, Holand-Netherlands, <=50K
6348,23, Self-emp-not-inc,114675, Bachelors,14, Married-civ-spouse, Sales, Husband, White, Male,28884,786,40, Holand-Netherlands, >50K
6349,50, Self-emp-not-inc,198782, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,81383,0,55, Holand-Netherlands, <=50K
6350,46, Private,141672, HS-grad,13, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,765,0,48, Holand-Netherlands, >50K
6351,25, Self-emp-not-inc,114287, HS-grad,13, Married-civ-spouse, ?, Husband, White, Male,525,0,31, Cuba, <=50K
6352,42, Private,249285, HS-grad,11, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,25081,3,49, Cuba, <=50K
6353,38, Self-emp-not-inc,58340, 1st-4th,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,37062,0,55, Holand-Netherlands, <=50K
6354,27, Self-emp-not-inc,135603, HS-grad,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,29002,0,40, Holand-Netherlands, <=50K
6355,62, Private,140549, Some-college,10, Married-civ-spouse, Other-service, Own-child, Other, Male,8844,6,59, Holand-Netherlands, <=50K
6356,55, Self-emp-not-inc,125788, Some-college,10, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,44620,211,47, Jamaica, >50K
6357,26, Never-worked,162586, Some-college,8, Married-civ-spouse, ?, Not-in-family, White, Male,2,2,41, Holand-Netherlands, <=50K
6358,29, Self-emp-not-inc,314201, Bachelors,15, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,24977,0,37, Holand-Netherlands, <=50K
6359,39, Self-emp-not-inc,160007, Bachelors,10, Married-civ-spouse, Exec-managerial, Wife, White, Male,27595,0,56, Cuba, <=50K
6360,41, Self-emp-not-inc,114000, 9th,8, Married-civ-spouse, ?, Husband, White, Male,971,0,43, Holand-Netherlands, <=50K
6361,22, Self-emp-not-inc,317334, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, Other, Male,41075,0,58, ?, <=50K
6362,26, Self-emp-not-inc,237029, Prof-school,7, Married-civ-spouse, Prof-specialty, Wife, White, Male,23203,0,52, Holand-Netherlands, <=50K
6363,21, Self-emp-not-inc,219411, Bachelors,11, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,1071,5,35, Holand-Netherlands, <=50K
6364,44, Self-emp-not-inc,133860, Assoc-acdm,8, Married-civ-spouse, Other-service, Husband, White, Male,562,0,47, Holand-Netherlands, <=50K
6365,33, Self-emp-not-inc,49538, Bachelors,14, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,63292,0,42, Cuba, <=50K
6366,19, Self-emp-not-inc,128744, Masters,10, Married-civ-spouse, Sales, Husband, White, Male,16910,0,26, Peru, <=50K
6367,61, Private,186818, 7th-8th,7, Married-civ-spouse, Sales, Own-child, White, Male,13850,81,40, Cuba, <=50K
6368,30, Self-emp-not-inc,50621, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,77552,0,39, Holand-Netherlands, <=50K
6369,39, Self-emp-not-inc,133863, Assoc-voc,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,25104,1,7, Holand-Netherlands, <=50K
6370,24, Never-worked,240604, Some-college,10, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,58511,0,55, Holand-Netherlands, <=50K
6371,50, Self-emp-not-inc,136381, HS-grad,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,75574,12,49, Holand-Netherlands, <=50K
6372,26, Private,309457, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,87847,1,30, Cuba, <=50K
6373,47, Never-worked,190891, HS-grad,11, Married-civ-spouse, Sales, Not-in-family, White, Male,50125,0,71, Cuba, <=50K
6374,45, Self-emp-not-inc,215631, HS-grad,13, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,994,0,36, Holand-Netherlands, <=50K
6375,28, Self-emp-not-inc,137147, Some-college,11, Married-civ-spouse, Sales, Not-in-family, White, Male,2419,7,39, ?, <=50K
6376,40, Self-emp-not-inc,162386, Some-college,12, Married-civ-spouse, Exec-managerial, Own-child, White, Male,10499,15,41, Cuba, <=50K
6377,41, Self-emp-not-inc,201983, Some-college,10, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,31171,1,45, Holand-Netherlands, <=50K
6378,30, Never-worked,150088, Assoc-voc,12, Married-civ-spouse, ?, Not-in-family, White, Male,62667,0,44, Holand-Netherlands, <=50K
6379,30, Self-emp-not-inc,200213, Masters,11, Married-civ-spouse, Other-service, Not-in-family, White, Male,26401,0,44, Holand-Netherlands, <=50K
6380,44, Never-worked,57520, Some-college,9, Married-civ-spouse, Exec-managerial, Own-child, White, Male,12949,1,35, Holand-Netherlands, <=50K
6381,46, Self-emp-not-inc,351427, Some-college,7, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,13102,2,28, Holand-Netherlands, <=50K
6382,35, Never-worked,55563, Prof-school,6, Married-civ-spouse, Exec-managerial, Husband, White, Female,17,0,38, Cuba, <=50K
6383,46, Self-emp-not-inc,49589, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7944,68,14, Holand-Netherlands, <=50K
6384,22, Self-emp-not-inc,75650, 5th-6th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2113,0,38, Holand-Netherlands, <=50K
6385,24, Self-emp-not-inc,12285, Bachelors,15, Married-civ-spouse, Other-service, Not-in-family, White, Male,83970,0,43, Cuba, <=50K
6386,27, Private,91598, Assoc-voc,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2320,29,35, Holand-Netherlands, >50K
6387,22, Self-emp-not-inc,308123, Some-college,13, Married-civ-spouse, Other-service, Unmarried, White, Male,43185,13,55, Cuba, <=50K
6388,17, Private,144566, Masters,10, Married-civ-spouse, Sales, Not-in-family, White, Male,248,0,37, Holand-Netherlands, <=50K
6389,22, Never-worked,268851, Assoc-voc,12, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,17650,0,22, Holand-Netherlands, <=50K
6390,54, Self-emp-not-inc,248188, Bachelors,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,24,23,33, Holand-Netherlands, <=50K
6391,27, Self-emp-not-inc,41289, Bachelors,13, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,55116,0,31, Cuba, <=50K
6392,48, Never-worked,311536, Some-college,11, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,24102,356,46, Holand-Netherlands, <=50K
6393,67, Never-worked,186592, Some-college,8, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3027,2,55, Holand-Netherlands, <=50K
6394,50, Self-emp-not-inc,205171, HS-grad,11, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,92812,0,62, Holand-Netherlands, <=50K
6395,88, Self-emp-not-inc,14316, 7th-8th,12, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,95401,0,46, Holand-Netherlands, <=50K
6396,71, Self-emp-not-inc,234882, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,78815,64,26, Cuba, <=50K
6397,60, Self-emp-not-inc,102086, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,63645,0,57, Holand-Netherlands, <=50K
6398,29, Private,441549, HS-grad,8, Married-civ-spouse, Other-service, Husband, White, Male,5926,0,37, Holand-Netherlands, <=50K
6399,57, Self-emp-not-inc,330603, HS-grad,12, Married-civ-spouse, Transport-moving, Husband, White, Male,98124,8,62, Holand-Netherlands, <=50K
6400,53, Self-emp-not-inc,172988, Assoc-acdm,8, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,5183,0,31, Holand-Netherlands, <=50K
6401,50, Self-emp-not-inc,154366, Some-college,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13122,1,36, Holand-Netherlands, <=50K
6402,34, Self-emp-not-inc,133557, Some-college,9, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,62742,220,32, Holand-Netherlands, <=50K
6403,21, Self-emp-not-inc,181923, 11th,7, Married-civ-spouse, Tech-support, Husband, Other, Male,27049,45,33, Holand-Netherlands, <=50K
6404,56, Never-worked,288433, Masters,7, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,89029,0,44, Holand-Netherlands, <=50K
6405,47, Self-emp-not-inc,118187, Some-college,9, Married-civ-spouse, Other-service, Husband, Other, Male,85834,16,30, Holand-Netherlands, <=50K
6406,23, Self-emp-not-inc,107649, 1st-4th,8, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,19848,0,40, Jamaica, <=50K
6407,25, Self-emp-not-inc,458870, 11th,11, Married-civ-spouse, Prof-specialty, Own-child, White, Male,28,0,22, Holand-Netherlands, <=50K
6408,82, Self-emp-not-inc,73552, Bachelors,15, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5055,75,79, Holand-Netherlands, <=50K
6409,27, Self-emp-not-inc,136999, 10th,10, Married-civ-spouse, ?, Own-child, White, Male,758,1143,62, Cuba, >50K
6410,27, Self-emp-not-inc,259802, 10th,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1180,3,49, Cuba, <=50K
6411,23, Self-emp-not-inc,247594, 7th-8th,12, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,29643,429,56, Cuba, >50K
6412,38, Self-emp-not-inc,115719, Some-college,11, Married-civ-spouse, Sales, Husband, White, Male,10950,213,50, Holand-Netherlands, <=50K
6413,25, Private,82143, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,45348,17,24, Holand-Netherlands, <=50K
6414,26, Self-emp-not-inc,329245, Some-college,7, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,11939,177,46, ?, <=50K
6415,67, Private,147598, 12th,7, Married-civ-spouse, ?, Husband, White, Male,3148,0,46, Holand-Netherlands, <=50K
6416,33, Never-worked,168437, HS-grad,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7069,0,40, Holand-Netherlands, <=50K
6417,29, Self-emp-not-inc,75089, Bachelors,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3936,3,28, Cuba, <=50K
6418,53, Self-emp-not-inc,222909, HS-grad,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,98082,0,40, Holand-Netherlands, >50K
6419,47, Self-emp-not-inc,214170, HS-grad,14, Married-civ-spouse, Other-service, Husband, White, Male,3817,0,32, Holand-Netherlands, <=50K
6420,31, Self-emp-not-inc,162504, HS-grad,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,59017,178,38, Holand-Netherlands, <=50K
6421,42, Self-emp-not-inc,93670, 10th,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5162,0,50, India, <=50K
6422,43, Never-worked,277886, Some-college,7, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,58853,0,68, Holand-Netherlands, <=50K
6423,28, Self-emp-not-inc,47614, Some-college,8, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,26877,2,39, Holand-Netherlands, <=50K
6424,33, Never-worked,81623, Masters,9, Married-civ-spouse, Exec-managerial, Wife, White, Male,99355,26,56, Cuba, <=50K
6425,46, Self-emp-not-inc,226435, HS-grad,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1453,3,53, Cuba, <=50K
6426,28, Never-worked,71048, 10th,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5712,4,27, Holand-Netherlands, <=50K
6427,38, Self-emp-not-inc,120423, Prof-school,10, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,94741,0,58, Holand-Netherlands, <=50K
6428,71, Self-emp-not-inc,411117, 10th,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,51127,0,58, Cuba, <=50K
6429,49, Never-worked,214217, HS-grad,14, Married-civ-spouse, ?, Not-in-family, White, Male,81966,0,36, Cuba, >50K
6430,45, Self-emp-not-inc,37327, HS-grad,8, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,26375,0,42, Holand-Netherlands, <=50K
6431,52, Self-emp-not-inc,348758, 5th-6th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,566,6,33, Cuba, <=50K
6432,60, Self-emp-not-inc,190306, Some-college,6, Married-civ-spouse, Craft-repair, Husband, White, Male,27241,60,63, Holand-Netherlands, <=50K
