,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
5408,37,1,38020,7,12,0,1,1,4,0,0,0,48,39,0
5409,50,4,263233,14,15,2,10,0,4,1,0,0,40,3,0
5410,44,4,215230,12,14,2,10,0,4,1,0,0,48,39,1
5411,31,4,243615,11,9,5,12,4,4,0,0,0,35,4,0
5412,31,4,191134,6,4,3,7,2,4,1,0,0,40,21,0
5413,48,6,265231,15,10,2,5,0,4,1,0,0,48,39,0
5414,67,0,144957,11,9,6,0,1,4,0,0,0,20,39,0
5415,21,4,110003,8,16,4,10,1,4,0,0,0,76,0,0
5416,36,0,301029,15,10,0,0,4,2,1,0,0,40,39,0
5417,30,6,130073,1,7,2,4,0,4,1,0,0,36,11,0
5418,30,2,347168,10,15,4,10,1,2,0,0,0,20,11,0
5419,38,4,342278,8,9,2,8,0,4,1,0,0,33,2,0
5420,45,2,114274,12,14,2,4,5,4,1,0,0,60,39,1
5421,53,4,30241,7,13,0,1,1,4,0,0,0,35,39,0
5422,44,4,218312,14,15,0,10,1,4,1,0,0,54,39,0
5423,35,4,263627,11,9,4,1,1,4,1,0,0,40,39,0
5424,63,4,304716,4,3,0,8,1,4,0,0,0,20,13,0
5425,71,0,265818,5,4,2,0,0,4,1,0,0,40,39,0
5426,27,4,304246,8,11,2,3,0,4,1,0,0,40,6,0
5427,48,6,236711,11,9,2,10,0,4,0,0,0,40,39,1
5428,20,4,373557,15,10,4,14,4,2,1,0,0,40,39,0
5429,63,4,213718,11,9,6,8,4,4,0,0,0,20,33,0
5430,42,4,154042,11,9,0,3,4,4,0,0,0,49,39,0
5431,37,4,235687,15,10,2,10,0,4,1,0,0,60,39,1
5432,40,4,25455,7,12,2,10,0,4,1,0,0,50,39,0
5433,23,4,58995,11,9,2,3,0,4,1,0,0,49,26,0
5434,25,4,101798,15,10,4,3,2,2,1,0,0,40,39,0
5435,55,4,143540,12,14,2,10,0,4,1,0,0,47,24,1
5436,64,7,40702,9,13,2,4,5,4,0,0,0,40,39,0
5437,59,4,43529,11,9,5,4,1,4,0,0,0,40,39,1
5438,90,2,91753,11,9,6,1,1,4,0,0,0,40,39,0
5439,28,0,158927,9,16,4,0,0,4,0,0,0,20,11,0
5440,50,6,111798,9,13,2,5,0,4,1,0,0,35,39,0
5441,27,0,76646,15,10,4,0,1,4,0,0,0,5,39,0
5442,43,4,167737,12,14,2,4,0,4,1,0,0,47,39,1
5443,65,0,34837,5,10,6,0,1,4,0,0,0,5,39,0
5444,47,6,32456,11,9,0,5,1,0,0,0,0,60,39,0
5445,38,8,342825,4,15,2,3,0,4,1,0,0,49,39,0
5446,33,4,326857,11,9,0,8,1,2,0,0,0,40,39,0
5447,43,3,144079,11,9,2,0,3,4,1,0,0,40,13,0
5448,57,4,100685,9,13,2,4,0,4,1,6994,0,40,39,0
5449,56,8,308278,11,9,2,3,0,4,1,0,0,40,39,1
5450,77,4,106053,11,9,3,8,1,4,0,0,0,71,39,0
5451,42,1,248452,12,14,2,10,0,4,1,0,1975,49,19,1
5452,19,4,296216,15,10,4,3,3,4,1,0,0,16,39,0
5453,21,4,245612,15,10,4,1,1,2,0,0,0,40,39,0
5454,29,4,195911,15,10,4,3,3,4,1,0,1744,19,39,0
5455,21,0,313695,15,10,4,0,2,2,1,0,0,40,39,0
5456,39,4,83480,15,10,0,3,1,4,1,0,0,49,39,0
5457,55,1,231306,7,12,2,5,0,4,0,0,0,40,39,1
5458,44,4,174014,7,13,4,1,1,4,0,0,0,40,39,0
5459,26,6,225163,9,13,4,5,2,4,1,0,0,35,39,0
5460,46,4,320251,11,9,2,10,0,2,1,0,1842,48,39,1
5461,27,4,349525,0,6,5,3,3,4,1,6538,0,40,13,0
5462,21,4,61060,12,14,2,10,0,4,1,0,0,47,39,1
5463,37,4,147481,12,14,0,10,1,4,0,0,0,67,39,0
5464,23,4,44324,9,13,4,4,3,1,0,0,0,40,35,0
5465,45,4,100314,11,9,0,8,4,4,0,0,0,63,39,0
5466,39,4,427045,15,10,0,1,4,4,0,0,0,40,39,0
5467,44,4,265257,11,9,2,4,0,3,1,0,0,48,39,0
5468,23,4,315942,11,9,0,8,1,4,1,0,0,49,39,0
5469,42,5,76215,11,9,2,1,0,4,0,0,0,40,39,0
5470,33,4,120369,1,7,4,12,3,4,1,0,0,37,39,0
5471,21,4,216055,11,9,4,6,1,4,0,0,0,40,39,0
5472,25,3,298509,15,10,4,11,3,3,1,0,1830,40,39,0
5473,31,4,215304,1,7,4,8,4,2,0,0,0,34,39,0
5474,31,4,213301,11,9,4,5,2,1,1,0,0,40,35,0
5475,70,1,29300,5,4,2,5,5,4,1,0,0,51,39,0
5476,26,4,35907,8,11,4,1,4,1,1,0,0,40,30,0
5477,33,6,142203,5,4,2,5,1,4,1,0,0,36,39,0
5478,42,4,164040,1,7,2,3,0,4,0,0,0,40,13,0
5479,25,0,222313,11,9,4,0,3,4,0,0,0,25,39,0
5480,33,4,164370,11,9,0,6,2,4,1,0,0,40,39,0
5481,28,4,292780,15,10,0,10,3,2,0,0,0,40,39,0
5482,35,4,274392,9,13,2,10,0,4,1,0,0,40,4,1
5483,30,6,227115,9,13,2,3,0,4,1,0,0,40,39,1
5484,22,0,243228,9,13,4,0,1,4,1,0,0,33,39,0
5485,84,0,101687,11,9,6,0,1,4,0,0,0,8,39,0
5486,68,4,213832,11,9,2,7,0,4,1,0,0,40,39,1
5487,20,4,190452,11,9,4,1,3,4,0,0,0,16,39,0
5488,40,4,43989,11,9,0,1,4,4,0,0,0,40,39,0
5489,43,4,231166,11,9,2,3,0,4,1,0,0,33,39,0
5490,70,4,330420,5,4,6,5,0,4,0,0,0,40,39,0
5491,34,4,201021,7,13,0,3,4,4,0,0,0,40,39,0
5492,26,4,29969,11,9,4,1,3,4,0,0,0,40,39,0
5493,43,4,105715,0,6,3,8,1,4,0,0,0,50,39,0
5494,26,5,171385,15,10,4,10,3,4,1,0,0,40,39,0
5495,22,7,87486,15,10,4,11,3,2,0,0,0,49,39,0
5496,36,4,230069,11,9,2,12,0,4,1,0,0,47,39,0
5497,60,7,80788,12,14,2,5,0,4,1,0,1820,40,39,1
5498,39,1,272865,9,13,4,10,1,2,0,6380,0,40,39,0
5499,19,4,38629,1,9,4,0,1,1,0,0,0,6,39,0
5500,30,4,103085,9,13,2,1,0,4,1,0,0,31,39,0
5501,21,0,41509,15,10,1,0,5,4,0,0,0,35,39,0
5502,32,4,246311,9,13,2,4,0,4,1,0,0,51,39,1
5503,23,4,231075,9,13,2,10,0,4,1,0,0,50,39,1
5504,36,4,206000,11,9,5,3,4,4,0,0,0,34,13,0
5505,26,4,92214,5,3,6,1,1,4,0,0,0,40,29,0
5506,20,4,135430,9,13,4,13,3,4,0,0,0,40,39,0
5507,39,4,221102,9,13,2,12,0,4,1,0,0,51,39,0
5508,33,4,42326,7,13,4,12,1,4,1,0,0,48,39,0
5509,22,4,303813,15,10,4,4,1,4,0,0,0,40,39,0
5510,41,1,262734,9,13,2,10,0,4,1,0,0,50,39,1
5511,43,2,38493,15,10,2,4,0,4,1,0,0,49,39,0
5512,30,4,243788,14,10,2,1,5,4,1,0,0,31,29,0
5513,33,2,173440,11,9,2,4,0,4,1,0,0,60,39,1
5514,61,4,220318,12,14,0,4,1,4,0,0,0,51,39,1
5515,22,3,292301,11,9,4,0,3,4,1,0,0,2,39,0
5516,43,4,221890,11,9,2,1,0,2,1,0,0,40,23,0
5517,20,0,28550,15,9,0,0,3,4,1,0,0,5,39,0
5518,43,4,151437,8,11,0,3,1,4,0,0,0,40,39,0
5519,26,0,299345,11,9,0,11,1,4,1,0,0,20,39,0
5520,27,4,423978,6,3,2,7,0,2,1,0,0,40,21,0
5521,25,6,133379,11,9,4,3,1,4,1,0,0,40,39,0
5522,35,4,172744,14,16,2,10,0,4,1,0,0,47,11,1
5523,60,4,36836,9,13,2,12,0,4,1,0,0,40,39,0
5524,26,7,40368,9,13,2,3,0,4,1,0,0,52,39,0
5525,75,4,317051,12,9,6,1,1,4,0,0,0,40,39,0
5526,41,4,106950,11,9,5,8,4,4,0,0,0,40,39,0
5527,33,4,197439,1,7,4,7,1,4,0,0,0,52,13,0
5528,30,4,236693,15,10,0,13,4,4,0,0,0,40,39,0
5529,30,4,234794,11,9,2,3,0,4,1,5373,0,40,39,0
5530,44,4,894662,11,9,2,12,0,4,1,0,0,49,39,1
5531,31,0,272880,11,9,4,0,3,1,1,0,0,9,39,0
5532,24,4,106453,1,7,4,3,1,4,1,0,0,40,39,0
5533,25,7,292599,9,13,4,10,1,4,1,0,0,48,39,0
5534,33,4,170952,15,10,3,3,4,2,1,0,0,40,26,0
5535,26,4,182417,12,9,2,12,0,4,1,0,1954,35,39,1
5536,39,4,107826,15,10,5,3,1,4,1,0,0,40,39,0
5537,72,0,176975,1,7,6,0,1,4,0,0,0,24,39,0
5538,25,4,80311,1,7,4,3,3,4,0,0,0,33,39,0
5539,28,4,320750,4,3,4,3,1,4,1,0,0,33,26,0
5540,23,4,190173,9,13,0,10,1,4,0,0,0,40,39,0
5541,48,4,90340,11,9,2,4,0,4,1,0,0,49,39,1
5542,41,4,115486,6,4,2,8,5,4,0,5200,0,21,6,0
5543,38,2,55084,10,14,0,10,1,4,0,7032,0,48,39,0
5544,20,4,290826,15,10,4,8,4,2,0,0,0,35,39,0
5545,35,4,41861,9,13,2,10,5,4,0,0,0,10,39,1
5546,47,4,154294,9,13,2,10,0,1,0,0,0,40,3,0
5547,54,5,208070,11,9,2,3,0,4,1,0,0,50,39,0
5548,26,4,155661,11,9,4,6,1,4,1,0,0,40,39,0
5549,24,4,282161,8,11,4,11,1,4,0,0,0,40,39,0
5550,27,4,32760,7,13,4,8,4,4,0,0,0,20,39,0
5551,43,4,127941,9,14,2,10,0,2,1,0,0,40,39,1
5552,54,4,298188,5,4,4,5,1,4,1,0,0,25,39,0
5553,22,4,227026,9,13,4,12,1,4,0,0,0,6,39,0
5554,24,2,31895,3,4,4,10,5,4,0,0,0,20,39,0
5555,29,4,145084,8,11,2,3,0,1,1,0,0,40,30,0
5556,29,2,412590,15,10,4,3,2,3,1,0,0,40,39,0
5557,24,4,363643,9,13,4,4,1,4,0,0,0,47,29,0
5558,25,4,199796,11,9,2,3,0,4,1,0,0,40,39,0
5559,44,4,385418,15,10,0,11,4,2,0,0,0,40,39,0
5560,24,4,176453,11,9,4,7,1,4,1,0,0,51,39,0
5561,50,4,35993,0,7,2,3,0,4,1,0,0,40,39,0
5562,39,4,276143,15,10,2,5,0,4,1,0,0,52,39,1
5563,30,4,166955,9,13,4,3,3,4,1,0,0,40,39,0
5564,42,4,143420,11,9,2,4,0,4,0,8808,0,48,39,1
5565,26,4,190140,1,4,4,6,1,1,1,0,0,40,21,0
5566,49,4,259009,14,15,2,10,0,1,1,99999,0,52,36,1
5567,45,4,355580,8,10,2,3,0,4,1,0,0,48,39,0
5568,34,4,34836,5,4,3,5,4,2,0,0,0,10,39,0
5569,19,6,313256,11,9,4,8,3,4,0,0,0,25,0,0
5570,42,4,176875,11,9,2,6,0,4,1,0,0,40,39,1
5571,38,7,342522,15,10,0,11,4,4,0,0,0,40,39,0
5572,59,7,234938,9,13,2,4,5,4,1,0,0,65,39,1
5573,66,4,262140,6,5,3,10,1,4,0,0,0,40,21,0
5574,62,4,308179,5,4,2,5,0,4,1,0,0,40,26,0
5575,42,4,210554,9,13,2,4,0,4,0,0,0,49,39,0
5576,38,1,178813,7,12,2,13,0,4,1,0,0,34,39,1
5577,49,4,180118,12,14,2,4,0,4,1,0,0,57,39,1
5578,46,7,239651,15,10,2,10,0,4,1,0,0,40,39,0
5579,24,4,197402,9,13,4,3,1,4,0,0,0,40,39,0
5580,24,7,90590,8,11,4,11,1,4,1,0,0,60,39,0
5581,29,4,107744,15,10,4,4,1,4,0,0,0,40,39,0
5582,27,0,307877,11,9,5,0,2,2,1,0,0,8,39,0
5583,38,4,144943,7,13,4,12,4,2,0,0,0,40,29,0
5584,22,4,270838,8,11,4,7,4,4,0,0,0,40,13,0
5585,52,4,88571,11,9,2,3,0,4,1,0,1844,49,39,0
5586,21,4,257385,15,10,4,10,3,4,1,0,0,32,26,0
5587,28,4,269423,11,9,2,8,5,1,0,0,0,25,14,0
5588,23,4,153008,15,10,4,6,3,4,1,0,0,40,39,0
5589,51,4,34987,7,13,2,12,0,4,1,0,0,60,13,0
5590,31,7,74635,15,10,2,3,0,4,1,0,0,40,39,0
5591,29,1,158018,9,13,0,10,1,4,0,0,0,8,39,0
5592,42,4,275784,14,15,2,10,0,4,1,0,0,51,39,1
5593,46,2,124042,12,14,2,4,0,4,0,0,0,48,39,1
5594,23,0,165678,10,8,4,0,3,1,1,0,0,20,35,0
5595,31,4,300572,15,10,0,3,1,4,1,0,0,48,39,0
5596,52,4,53787,11,9,4,6,1,4,1,0,0,60,39,0
5597,40,6,157277,11,9,2,3,0,4,1,0,0,50,39,1
5598,30,4,188515,6,4,5,8,4,2,0,0,0,33,39,0
5599,29,4,62104,11,9,4,3,1,4,1,0,0,49,39,0
5600,29,4,315206,6,4,0,13,1,4,0,0,0,40,39,0
5601,23,4,306221,11,9,0,1,1,4,0,0,0,40,39,0
5602,44,4,303272,13,15,2,5,0,4,1,0,0,50,11,0
5603,53,8,283862,3,3,2,3,0,4,1,0,0,50,39,0
5604,26,4,39203,9,13,4,12,1,4,0,5513,0,16,39,0
5605,19,4,59558,15,7,4,10,3,4,0,0,0,20,39,0
5606,22,0,34272,11,9,4,0,3,4,1,0,0,20,39,0
5607,35,4,254490,11,9,3,8,4,2,0,0,0,40,0,0
5608,22,4,201313,11,9,4,1,3,4,0,0,0,16,39,0
5609,30,0,173304,11,9,2,0,0,4,1,0,0,40,39,0
5610,74,7,24685,9,13,6,0,1,4,0,0,0,25,39,0
5611,25,4,213759,12,14,0,8,1,4,0,0,0,40,39,0
5612,41,4,50951,15,10,4,1,1,2,0,0,0,40,39,0
5613,25,4,39243,9,13,4,1,1,1,1,0,0,33,39,0
5614,43,4,235591,9,13,2,10,0,4,1,0,0,40,39,1
5615,41,4,287325,7,12,4,12,1,4,0,0,0,50,39,0
5616,30,4,33869,7,12,4,1,1,4,0,0,0,33,39,0
5617,39,4,94127,11,9,2,7,0,4,1,0,0,40,39,1
5618,33,4,49971,12,14,4,10,3,4,1,0,0,40,39,1
5619,45,4,220003,11,9,2,12,0,4,1,0,0,50,39,1
5620,45,4,96530,0,6,0,8,1,4,0,0,0,16,39,0
5621,28,4,413226,15,10,0,8,1,4,0,0,0,40,6,0
5622,43,2,266638,11,9,0,11,4,4,1,0,0,35,39,0
5623,37,4,98892,15,10,5,7,4,4,0,0,0,40,39,0
5624,21,4,340295,8,11,4,10,1,2,1,0,0,40,39,0
5625,72,8,179040,9,13,2,7,0,4,1,0,0,40,39,0
5626,32,4,37129,11,9,4,1,3,4,0,0,0,20,39,0
5627,33,4,459759,15,10,2,3,0,3,1,0,0,40,39,0
5628,67,0,47857,5,4,6,0,0,4,1,0,0,35,39,0
5629,42,6,296766,10,16,2,10,0,4,1,0,0,51,39,1
5630,33,4,208102,15,10,4,4,1,4,1,0,0,51,39,0
5631,19,4,356727,15,13,4,1,4,4,1,0,0,40,13,0
5632,69,0,63583,15,10,6,0,1,4,0,0,0,40,39,0
5633,43,4,91597,7,12,2,1,5,4,0,0,0,32,39,0
5634,33,4,298799,12,14,2,10,5,4,0,0,0,7,39,0
5635,23,4,31569,1,7,4,8,2,2,1,0,0,40,6,0
5636,29,4,52086,12,14,2,4,0,4,0,0,0,40,29,0
5637,25,0,496401,15,10,4,0,3,2,1,5197,0,40,39,0
5638,36,8,564149,8,11,2,11,0,4,1,0,0,40,39,0
5639,46,4,384231,15,4,2,8,5,2,0,0,0,9,39,1
5640,51,4,59640,11,9,0,1,1,1,0,0,0,11,39,0
5641,55,4,137148,9,13,4,8,1,2,0,0,0,36,39,0
5642,71,4,31435,6,4,6,0,1,4,1,0,0,35,39,0
5643,17,4,262202,15,10,4,3,3,4,1,0,0,16,39,0
5644,24,4,520722,15,10,4,3,1,4,1,0,0,50,39,0
5645,41,4,107470,11,9,2,10,5,1,0,0,0,40,30,0
5646,68,4,120379,5,4,2,5,0,4,1,0,0,40,39,0
5647,43,7,24413,9,13,2,10,0,4,1,0,0,32,39,1
5648,36,4,72732,0,6,0,3,1,4,1,0,0,50,39,0
5649,46,4,181251,12,14,2,10,0,4,1,0,0,60,19,1
5650,36,4,37131,9,13,2,3,0,4,1,0,0,40,39,0
5651,22,4,27826,15,10,0,1,4,2,0,0,0,40,39,0
5652,36,4,82687,11,9,0,8,1,2,1,0,0,40,39,0
5653,36,4,287789,11,9,0,1,1,2,0,0,0,36,39,0
5654,40,4,174664,11,9,0,8,4,2,0,0,0,25,39,1
5655,45,4,92357,10,15,2,1,0,1,0,0,0,40,30,0
5656,43,4,88677,11,9,2,3,0,4,1,0,0,40,39,0
5657,28,4,171827,11,9,4,6,1,4,0,0,0,40,39,1
5658,23,4,304505,15,10,4,10,1,2,1,0,0,40,39,0
5659,34,4,244833,5,4,2,5,0,4,1,0,0,52,26,1
5660,34,1,253746,7,8,2,13,0,4,1,0,0,40,39,0
5661,33,4,42411,15,10,4,7,1,4,0,0,0,40,39,0
5662,51,0,152362,9,13,4,0,2,1,0,0,0,24,37,0
5663,25,6,42146,6,4,1,5,5,4,0,4760,0,40,39,0
5664,74,0,28419,15,10,6,0,1,2,0,0,0,40,39,0
5665,51,4,34127,7,12,2,1,1,4,0,0,0,49,39,0
5666,51,1,371407,12,14,2,4,0,1,1,0,0,49,39,1
5667,38,4,212478,11,9,4,1,1,1,1,0,0,40,39,0
5668,31,4,87500,11,9,6,14,1,4,0,0,0,11,5,0
5669,35,1,293750,7,13,2,1,0,4,1,0,0,40,39,1
5670,30,4,318466,9,13,2,10,1,4,1,0,0,40,39,1
5671,55,2,195749,0,6,0,8,4,4,1,0,0,40,39,0
5672,19,4,66577,1,4,4,8,2,2,0,0,0,16,39,0
5673,46,4,24657,11,9,2,4,0,4,1,0,0,40,39,0
5674,31,4,40245,15,10,4,4,1,4,0,0,0,40,39,1
5675,32,4,92335,11,9,2,14,0,2,1,0,0,50,39,0
5676,49,4,190149,10,9,2,4,0,3,0,0,0,40,39,1
5677,39,4,307416,15,9,4,6,3,4,1,0,0,40,39,0
5678,78,4,98723,14,15,2,3,0,4,1,0,0,52,39,1
5679,56,4,292375,5,4,2,7,0,2,1,0,0,52,39,0
5680,22,4,40852,9,13,4,10,1,1,1,0,1850,20,19,0
5681,50,6,26197,7,12,2,1,0,4,1,0,0,31,39,1
5682,23,4,224000,10,16,2,3,0,4,1,0,1899,40,39,1
5683,31,4,285537,5,4,2,5,1,4,0,0,0,40,39,0
5684,58,4,41095,14,15,2,10,0,4,1,0,0,74,36,1
5685,45,4,347128,15,10,0,3,4,2,0,0,0,40,39,0
5686,48,4,320041,9,13,2,4,0,4,0,0,0,49,39,1
5687,27,4,42215,0,6,4,5,1,4,1,0,0,40,39,0
5688,27,4,100952,14,15,3,10,1,4,0,0,0,40,0,0
5689,21,4,290501,7,14,4,10,1,4,0,0,0,51,29,0
5690,29,4,212399,11,9,2,8,5,4,0,0,0,40,39,0
5691,32,4,206842,5,4,5,3,1,4,1,0,0,40,10,0
5692,24,1,154737,11,9,4,5,3,4,1,0,0,35,39,0
5693,52,4,299175,0,6,0,0,1,2,0,0,0,40,39,0
5694,33,6,315055,15,10,0,3,1,4,1,0,0,52,39,0
5695,30,7,231871,12,14,2,10,0,4,1,0,0,20,39,0
5696,23,7,200388,0,6,4,11,3,4,1,0,0,40,39,0
5697,20,3,77483,15,10,4,0,3,4,1,0,0,35,39,0
5698,61,2,216058,11,9,2,11,0,4,1,0,0,40,39,0
5699,23,0,277261,11,9,0,0,1,2,1,0,0,40,39,0
5700,23,4,74613,15,10,4,8,5,4,0,0,0,40,39,0
5701,36,4,31527,7,12,2,1,0,4,1,0,0,50,39,0
5702,49,2,296604,12,14,2,10,0,4,0,0,1821,49,39,1
5703,22,4,172240,9,13,4,10,1,1,0,0,0,20,30,0
5704,30,4,198302,11,9,0,3,4,0,1,0,0,40,39,0
5705,25,4,304795,0,6,2,13,0,4,0,6719,0,50,39,1
5706,33,4,372662,9,13,4,10,1,1,1,0,0,48,39,1
5707,43,1,44985,9,13,2,0,5,4,1,0,0,31,39,0
5708,32,2,262654,12,14,4,10,1,2,0,0,0,40,39,0
5709,19,4,351230,15,10,4,3,3,4,1,0,0,11,39,0
5710,26,4,183452,15,10,5,8,1,4,0,0,0,34,39,0
5711,40,4,110334,9,13,4,4,1,4,1,0,0,40,6,0
5712,35,2,270415,7,13,0,11,1,4,0,0,0,40,39,1
5713,32,5,181426,8,14,4,12,1,4,1,7014,0,60,39,0
5714,29,4,207112,1,7,4,12,3,4,1,0,0,40,39,0
5715,57,4,366581,11,9,2,14,0,4,1,0,0,47,39,1
5716,45,4,282635,14,15,2,10,0,4,1,0,0,60,0,1
5717,36,4,18614,9,13,0,4,1,4,0,0,0,51,39,0
5718,35,4,29660,15,10,2,3,0,4,1,0,0,51,39,0
5719,22,4,219138,11,9,4,8,3,4,0,0,0,40,39,0
5720,20,4,63885,11,9,4,10,3,4,0,0,0,36,39,0
5721,59,5,97475,6,4,2,8,0,2,1,0,0,35,39,0
5722,19,4,36750,15,10,4,8,1,4,0,0,0,10,39,0
5723,20,7,669316,15,10,4,12,3,4,0,0,0,40,39,0
5724,26,4,32825,15,10,2,3,0,4,1,0,0,40,39,0
5725,27,4,35644,11,9,2,4,0,4,1,0,0,40,39,0
5726,27,4,202679,11,16,2,10,0,4,1,0,0,40,2,0
5727,33,4,294885,15,10,2,4,0,4,1,0,0,68,39,1
5728,68,8,116971,11,9,2,5,0,4,1,0,0,60,39,0
5729,57,8,218301,8,11,2,3,0,4,1,0,0,48,22,0
5730,53,6,188974,5,3,0,10,1,3,0,0,0,8,6,0
5731,38,4,172556,11,9,2,7,5,4,1,0,0,31,39,0
5732,31,0,28817,15,10,4,0,2,4,0,0,0,6,39,0
5733,28,4,184653,0,6,4,3,1,4,1,0,1978,40,39,0
5734,37,6,191088,15,10,2,3,0,4,1,0,0,47,39,1
5735,39,4,391677,14,15,2,10,0,4,1,0,1963,49,0,0
5736,18,3,120378,11,9,4,0,3,2,1,0,0,7,39,0
5737,44,2,34252,9,13,5,10,1,4,0,0,0,40,39,0
5738,39,4,289388,5,4,5,8,2,1,1,0,0,40,21,0
5739,48,4,176270,15,10,2,12,0,4,1,0,0,40,29,1
5740,26,4,214392,1,7,4,8,1,4,0,0,0,40,39,0
5741,52,4,96540,11,9,2,3,5,0,1,0,0,10,39,1
5742,26,7,253264,9,13,4,4,1,4,1,0,0,40,39,0
5743,33,4,100940,0,6,5,8,4,4,0,0,0,28,39,0
5744,39,4,52677,11,9,0,3,1,4,1,0,0,40,39,0
5745,41,7,339198,15,10,3,1,4,2,0,0,0,11,39,0
5746,39,4,236976,12,14,2,10,0,4,1,0,0,49,39,1
5747,37,0,330571,6,4,1,0,5,2,0,0,0,31,39,0
5748,28,6,83884,15,10,4,11,1,4,0,0,0,50,39,0
5749,32,4,303713,0,6,2,12,3,4,0,0,0,34,39,0
5750,31,4,236081,1,8,4,10,1,4,1,0,0,60,39,0
5751,43,4,309133,4,3,4,8,1,2,0,0,0,24,26,0
5752,21,4,72615,15,10,4,6,3,4,1,0,0,40,39,0
5753,35,4,31976,11,9,0,13,4,4,0,0,0,40,39,0
5754,25,4,37130,9,13,4,12,1,4,0,0,0,40,39,0
5755,31,4,47690,5,4,6,5,1,4,0,0,0,40,26,0
5756,31,4,214269,11,9,4,8,1,4,0,0,0,40,39,0
5757,43,4,182312,11,9,2,14,0,4,0,0,0,13,38,0
5758,49,4,317026,14,9,2,3,0,4,1,0,0,50,39,1
5759,49,5,143593,9,13,2,4,0,4,1,0,0,52,39,1
5760,19,4,429278,15,10,5,8,4,2,0,0,0,20,13,0
5761,47,4,39855,11,9,0,8,2,4,0,0,0,40,0,0
5762,26,4,134169,9,13,2,10,0,4,0,0,0,49,39,1
5763,23,4,75073,15,10,4,12,1,4,0,0,0,33,39,0
5764,29,4,93404,5,3,4,8,4,2,0,0,0,46,6,0
5765,43,5,289912,14,16,2,4,0,1,1,7190,0,50,24,1
5766,29,4,360187,15,10,4,14,1,4,1,0,0,40,39,0
5767,54,2,103885,12,14,0,10,4,4,0,0,0,32,39,0
5768,35,4,126018,15,10,3,6,2,3,0,0,0,47,24,0
5769,28,4,374457,15,10,4,3,1,4,1,0,0,40,39,0
5770,57,4,35904,11,9,2,8,5,2,1,0,0,40,39,1
5771,36,4,232929,11,9,2,12,0,4,1,0,0,51,39,0
5772,37,4,160375,11,9,2,3,0,4,1,0,0,40,39,0
5773,80,6,59363,9,13,4,4,4,4,1,0,0,56,39,1
5774,61,4,437579,6,4,2,1,5,4,0,0,0,40,0,0
5775,23,4,127482,3,11,0,5,1,4,0,0,0,40,39,0
5776,32,4,37626,11,9,2,3,0,4,1,0,0,49,39,1
5777,25,4,240336,1,7,4,10,4,2,1,0,0,40,40,0
5778,31,0,273397,11,9,3,0,4,4,0,0,0,40,33,0
5779,46,4,179362,5,4,2,3,0,4,1,0,0,50,31,0
5780,45,4,141638,8,11,2,4,5,4,0,0,0,50,11,1
5781,37,4,394122,6,4,4,6,2,2,0,0,0,40,39,0
5782,27,1,258799,12,14,2,10,0,4,1,7390,0,35,39,1
5783,55,4,186059,9,13,2,10,5,4,0,0,0,40,39,1
5784,22,4,195423,11,9,4,3,1,4,1,0,0,40,39,0
5785,35,4,232019,15,10,2,12,0,4,1,0,0,40,39,0
5786,40,5,122114,15,10,2,3,0,4,1,0,0,72,39,0
5787,29,4,107992,11,9,2,7,0,1,1,0,0,40,30,0
5788,41,4,359239,7,13,0,12,3,4,0,0,0,47,39,0
5789,25,4,295144,9,13,4,4,1,4,1,0,0,40,39,1
5790,34,4,208243,11,9,2,3,0,4,1,0,0,40,39,1
5791,22,4,216834,15,10,2,3,0,4,1,0,0,40,39,0
5792,30,2,30518,11,9,2,11,3,4,1,0,0,40,39,0
5793,27,4,227761,3,3,4,8,4,2,0,0,0,12,39,0
5794,44,6,261634,4,13,0,3,1,4,1,6419,0,48,11,0
5795,27,4,129827,7,12,2,1,5,4,0,0,0,40,39,0
5796,34,4,118834,8,14,4,1,1,1,1,0,0,40,29,0
5797,25,4,147653,11,9,5,7,4,4,0,0,0,40,6,0
5798,21,6,115569,15,10,0,1,3,4,0,0,0,50,39,0
5799,56,4,171823,12,14,2,4,5,4,0,0,0,48,39,0
5800,40,2,47308,9,13,0,10,3,2,1,0,0,40,39,0
5801,29,5,282576,10,16,0,10,1,4,1,99999,1882,51,18,1
5802,44,1,103761,12,14,0,10,1,4,1,0,0,40,39,0
5803,63,4,38114,11,9,0,11,1,4,1,0,0,40,39,0
5804,25,4,172874,11,9,4,6,1,4,1,0,0,51,33,0
5805,41,4,31032,4,4,4,8,2,4,1,0,0,40,39,0
5806,20,3,45867,1,7,4,0,3,4,0,0,0,8,5,0
5807,58,4,277733,15,10,2,4,0,1,1,0,0,50,30,1
5808,39,4,303001,11,9,2,14,0,4,1,0,0,40,39,0
5809,62,4,293028,12,14,2,10,0,4,0,0,0,10,39,1
5810,52,4,300878,10,15,4,10,2,4,1,0,0,40,11,0
5811,42,7,266473,15,10,2,4,0,4,1,0,0,67,39,1
5812,27,4,281581,15,10,4,4,1,1,1,0,0,40,30,0
5813,45,4,100406,10,15,2,10,0,1,1,0,0,48,30,0
5814,23,4,267144,1,7,4,8,1,4,1,0,0,40,39,0
5815,26,6,437950,15,10,0,3,1,4,1,0,0,40,39,0
5816,28,4,226339,11,9,4,6,1,4,1,0,0,40,39,0
