,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
5849,41,6,204843,9,13,4,5,1,4,1,1,0,52,39,0
5850,33,6,68626,12,14,2,12,0,4,1,1,0,60,39,1
5851,41,4,77119,9,13,2,10,0,4,1,99451,0,46,39,1
5852,21,4,106574,11,9,4,3,3,4,1,0,0,35,39,0
5853,31,4,101981,1,7,2,7,0,4,1,0,1,48,39,0
5854,37,0,181168,0,4,0,5,2,4,1,3,0,40,26,0
5855,36,4,207589,15,10,2,3,0,2,1,0,0,40,39,0
5856,20,4,184357,9,13,4,5,3,4,0,0,0,23,39,0
5857,30,2,159056,11,9,2,11,0,2,1,0,1,40,39,0
5858,37,4,160152,11,7,2,14,0,4,1,2,1885,60,39,1
5859,63,4,90046,9,13,2,4,0,4,1,0,0,40,39,1
5860,24,2,136887,11,9,4,11,3,2,1,2427,0,40,39,0
5861,60,6,228500,14,15,2,10,0,4,1,0,0,40,39,1
5862,30,6,192102,9,13,2,10,0,4,1,0,0,52,39,0
5863,20,6,108199,1,7,4,5,3,2,1,0,1,18,39,0
5864,24,4,176252,12,14,4,10,3,4,0,0,0,40,39,0
5865,32,2,72571,11,9,2,3,0,4,1,1,0,47,39,0
5866,25,4,112800,11,9,4,4,1,4,1,0,0,40,39,0
5867,21,4,175110,5,11,4,8,4,2,0,0,0,31,39,0
5868,30,7,79111,15,10,4,3,3,4,1,0,1,60,39,0
5869,48,4,188496,9,13,2,3,0,4,1,0,0,40,39,1
5870,47,4,235933,15,10,5,3,4,4,1,1,1,40,26,0
5871,41,2,105314,11,9,2,11,0,4,1,0,1,61,39,1
5872,54,6,185250,9,13,2,5,0,4,1,0,0,60,39,0
5873,60,4,226677,11,7,2,0,5,4,0,0,0,18,39,0
5874,56,4,216443,5,4,2,7,0,4,1,0,1,40,39,0
5875,39,4,126428,11,7,5,7,1,4,1,0,0,40,39,0
5876,26,4,124111,8,11,2,3,0,4,1,2,0,40,39,0
5877,62,6,153334,9,13,2,10,0,4,1,0,0,40,39,0
5878,62,4,141219,9,13,2,4,5,4,0,2,0,48,39,1
5879,24,2,81588,3,2,4,8,3,4,0,1,0,26,39,0
5880,34,4,216187,15,10,0,13,4,4,0,0,1,40,39,0
5881,28,2,202491,9,13,4,4,1,4,1,0,0,40,39,0
5882,57,0,143681,15,10,2,5,0,4,1,1,0,40,39,1
5883,26,4,84667,9,13,2,10,0,4,1,1,0,60,39,0
5884,71,0,174546,0,7,2,0,0,4,1,0,1896,45,39,1
5885,32,4,196158,11,7,4,8,1,4,1,0,0,52,39,0
5886,31,2,116917,8,11,0,11,4,1,1,0,0,49,19,0
5887,42,2,193379,9,13,2,10,0,2,1,7688,1,50,39,1
5888,33,4,122928,1,9,2,7,0,4,1,0,0,52,39,0
5889,43,4,97169,11,9,2,7,0,2,1,0,1,40,39,0
5890,71,6,81989,11,7,6,4,1,4,0,1,0,22,39,0
5891,28,5,99585,11,7,4,5,3,4,1,0,0,61,39,0
5892,45,5,180962,7,12,2,4,0,4,1,0,0,40,39,1
5893,31,4,128866,11,9,2,3,0,4,1,0,0,40,39,0
5894,20,4,96643,11,7,4,8,1,4,0,3702,1,40,39,0
5895,40,4,81926,11,9,2,3,0,4,1,0,0,40,39,1
5896,49,7,141001,8,11,2,3,0,4,1,2,0,40,39,0
5897,47,2,133392,5,4,5,11,1,1,1,1,0,40,39,0
5898,32,4,65314,11,9,2,14,0,4,1,5128,0,40,39,1
5899,48,2,96804,12,14,2,10,0,4,1,2,0,60,39,1
5900,28,4,244317,15,10,4,3,3,2,1,0,0,40,39,0
5901,26,4,136013,11,7,2,5,0,4,1,0,0,40,39,0
5902,60,5,140839,12,14,2,10,0,4,1,3,0,47,39,1
5903,34,4,158758,8,11,2,3,0,4,1,0,0,94,39,0
5904,43,4,137045,9,13,0,4,4,4,0,3,0,54,39,1
5905,56,5,88890,15,10,2,12,0,4,1,1,0,60,39,0
5906,48,1,119813,11,9,4,1,1,4,0,0,0,40,39,0
5907,23,4,210326,5,4,4,8,4,2,0,0,0,40,39,0
5908,41,4,155853,11,7,5,6,4,4,0,0,0,40,39,0
5909,19,4,136316,15,10,4,8,1,4,0,1,0,40,39,0
5910,45,4,111091,11,7,6,4,4,4,0,0,0,40,39,0
5911,59,0,125404,9,13,6,0,1,4,0,0,0,41,39,0
5912,33,2,69105,9,13,2,4,5,4,0,2,0,48,39,0
5913,21,2,143354,11,7,4,5,3,2,1,0,0,31,39,0
5914,36,4,92699,12,14,2,10,0,4,1,15318,1,46,39,1
5915,51,4,102706,12,14,2,10,5,4,0,0,0,36,39,1
5916,53,4,95742,11,7,2,0,0,4,1,3,0,40,39,1
5917,43,4,109308,8,11,5,10,1,1,1,0,0,40,39,0
5918,20,4,201528,11,12,4,1,3,4,0,0,0,40,39,0
5919,53,5,202071,11,9,2,5,0,4,1,1,0,84,39,0
5920,62,4,123763,8,11,2,10,5,4,0,5,0,29,39,1
5921,20,6,96634,15,10,4,4,1,4,1,0,1,23,39,0
5922,21,4,143504,11,9,4,1,3,4,0,2,0,7,39,0
5923,52,4,189516,11,9,2,3,0,4,1,0,0,40,39,0
5924,27,4,124439,15,10,2,4,0,4,1,1,1,40,39,0
5925,37,7,131031,9,13,2,10,0,4,1,4,0,40,39,1
5926,26,4,189878,9,13,2,4,0,4,1,1,1,60,39,0
5927,58,4,159161,11,9,2,4,0,4,1,1,0,56,39,1
5928,32,4,182048,1,7,2,6,0,4,1,1,0,51,39,0
5929,34,4,132318,8,11,2,10,5,2,0,16408,0,40,39,1
5930,48,4,98598,11,9,0,3,1,4,1,2,0,40,39,0
5931,40,4,169243,8,11,2,13,0,4,0,1,0,40,39,0
5932,52,5,65430,5,4,2,6,0,4,1,2,2079,56,39,0
5933,20,2,98221,8,11,4,8,3,4,0,0,0,17,39,0
5934,24,4,118944,15,10,4,12,3,4,1,0,1,61,39,0
5935,20,4,119455,15,10,4,1,1,2,1,0,0,40,39,0
5936,21,7,99182,8,11,4,10,1,4,1,0,0,40,39,0
5937,41,4,122768,15,10,2,5,0,4,1,2,1,88,39,1
5938,40,4,213763,11,9,0,7,1,4,1,1,0,40,39,0
5939,55,4,195509,5,9,2,3,0,4,1,0,0,44,39,0
5940,45,4,98142,11,9,2,14,0,4,1,0,0,53,39,0
5941,45,6,207064,9,13,0,12,1,4,1,0,0,48,39,1
5942,27,4,184119,9,13,4,8,1,4,0,0,0,51,39,0
5943,47,4,211339,8,11,2,3,0,4,1,0,0,40,39,1
5944,30,4,194085,11,9,2,3,0,4,1,1,0,40,39,0
5945,41,1,63235,7,12,2,13,0,4,1,0,1952,60,39,1
5946,34,1,161687,11,9,2,4,0,4,1,2,0,60,39,0
5947,42,4,98823,9,13,2,10,5,4,0,2,0,40,39,1
5948,39,5,36006,11,7,2,4,0,4,1,0,1,40,39,0
5949,47,4,209333,11,7,0,6,1,2,1,1,0,40,39,0
5950,54,0,101288,11,7,2,5,0,2,1,2,0,47,39,1
5951,23,6,80495,15,10,4,12,3,1,1,1770,1,22,39,0
5952,22,4,234952,15,10,4,8,3,4,1,1,1,24,39,0
5953,17,4,84825,8,11,4,1,3,4,0,0,0,16,39,0
5954,45,4,182511,8,11,2,3,0,4,1,0,0,40,39,1
5955,23,4,192504,9,13,4,1,1,4,1,1,0,29,39,0
5956,51,2,175964,11,9,0,3,4,2,1,0,0,40,39,0
5957,38,4,209094,11,9,0,7,1,4,0,0,0,48,39,0
5958,37,7,131108,9,13,2,10,0,2,1,0,0,40,39,0
5959,52,4,187255,9,13,2,3,0,4,1,1,0,40,39,1
5960,25,4,217489,11,7,4,6,1,4,1,1,1,40,39,0
5961,24,4,111902,11,7,4,8,3,2,0,2,0,25,39,0
5962,43,4,165108,9,13,2,12,0,4,1,15140,0,60,39,1
5963,19,4,211786,15,10,4,8,3,4,0,0,0,16,39,0
5964,44,4,178109,9,13,0,1,1,4,1,0,1,40,39,0
5965,48,4,118003,9,13,0,0,1,4,1,0,0,40,39,0
5966,42,4,201926,15,10,2,14,0,4,1,1,0,46,39,0
5967,36,4,229637,15,10,4,5,1,4,0,3,0,37,39,0
5968,37,7,32844,9,13,2,10,0,4,1,2,0,40,39,0
5969,37,4,187867,9,13,3,5,1,4,1,0,0,41,39,0
5970,40,4,118597,8,11,2,4,0,2,1,3,0,40,39,1
5971,45,4,230954,11,7,2,12,0,4,1,0,0,54,39,0
5972,31,4,203131,11,7,2,6,0,4,1,0,0,40,39,0
5973,35,4,183116,11,7,2,4,0,4,1,3741,0,42,39,0
5974,23,4,126337,12,14,4,10,4,4,0,1,0,34,39,0
5975,53,6,120770,5,4,0,8,1,2,1,2,0,40,39,0
5976,53,2,219951,9,13,2,10,0,4,1,3,0,40,39,1
5977,43,4,73941,15,10,2,4,0,4,1,0,0,40,39,1
5978,57,4,124986,15,10,2,12,0,4,1,2,1,47,39,1
5979,39,5,64884,11,7,2,4,0,4,1,99785,1,40,39,1
5980,43,4,123042,11,7,2,6,0,4,1,1,0,43,39,1
5981,24,4,233878,9,13,4,1,4,2,0,4,1,40,39,0
5982,23,4,197491,8,11,4,8,1,4,1,0,0,45,39,0
5983,33,4,212019,0,6,0,3,3,4,1,0,0,40,39,0
5984,18,0,154719,11,7,4,0,3,2,0,0,0,18,39,0
5985,43,6,180941,11,9,2,3,0,4,1,0,0,46,39,1
5986,30,4,195203,8,11,2,3,0,4,1,0,0,40,39,0
5987,49,2,113200,7,12,0,1,4,2,0,3,1,40,39,0
5988,56,6,216422,12,14,2,3,0,4,1,0,1,42,39,1
5989,42,4,213948,9,13,2,14,0,4,1,1,0,40,0,0
5990,41,4,128138,11,9,2,3,0,4,1,7815,1,40,39,1
5991,44,4,112747,12,14,5,10,4,4,0,12,0,40,39,1
5992,42,4,135303,8,11,2,10,0,4,1,1,0,50,39,1
5993,38,4,103870,7,12,2,14,0,4,1,1,0,84,39,1
5994,28,4,230208,15,10,2,5,0,4,1,1,0,40,39,0
5995,50,4,189261,9,13,0,12,1,4,1,1,1,40,39,0
5996,45,4,119902,3,3,0,1,4,1,0,0,0,40,39,0
5997,66,4,77854,11,9,2,5,0,1,1,0,0,40,39,0
5998,22,4,131979,11,9,4,3,1,4,1,0,0,40,39,0
5999,37,4,129059,14,15,4,10,4,1,0,0,0,40,39,1
6000,62,4,224571,3,2,2,8,0,4,1,0,0,40,39,0
6001,51,4,75007,9,13,2,10,0,4,1,0,0,57,39,1
6002,57,4,138284,15,10,6,12,4,2,0,4,1,34,39,0
6003,32,1,106707,11,9,2,1,5,4,0,1,1,40,39,0
6004,44,4,89294,15,10,0,14,1,4,1,0,0,40,39,0
6005,40,6,212012,9,13,4,10,1,4,1,1,0,49,39,1
6006,59,4,144895,8,11,0,8,4,4,0,0,0,16,39,0
6007,18,4,106115,11,9,4,1,1,4,0,0,0,33,39,0
6008,28,4,227473,15,10,2,1,5,2,0,0,0,40,39,0
6009,43,4,188605,5,4,2,3,0,1,1,0,0,50,39,0
6010,51,4,164650,11,7,2,12,0,4,1,0,0,53,39,1
6011,58,4,55604,15,10,6,12,1,4,0,0,0,40,39,0
6012,29,4,99688,11,7,4,4,1,4,1,0,1,51,39,0
6013,44,4,185712,12,14,0,10,4,4,0,0,0,40,39,0
6014,49,4,117463,15,10,2,1,0,4,1,4,0,45,39,1
6015,36,6,169194,11,7,2,12,5,4,1,0,0,40,39,0
6016,21,4,207094,9,13,4,3,3,4,1,0,0,40,39,0
6017,41,7,101276,11,9,0,1,1,1,0,2,0,40,39,0
6018,64,4,137544,11,9,2,4,0,4,1,0,0,40,39,1
6019,20,0,150707,15,10,4,0,1,1,1,3,0,40,39,0
6020,47,7,107548,11,9,0,3,1,4,1,0,0,40,39,0
6021,40,4,129386,15,10,4,3,3,4,1,0,0,52,39,0
6022,19,4,223695,15,10,4,7,2,2,1,0,0,40,39,0
6023,46,4,195429,5,4,0,5,1,2,1,3,0,40,39,0
6024,28,4,248760,8,11,2,13,0,4,1,0,0,40,39,0
6025,20,4,89722,9,13,4,1,3,4,0,0,0,40,39,0
6026,49,4,164285,9,13,5,10,1,4,0,0,0,40,39,0
6027,42,4,103618,9,13,0,12,4,4,0,99613,0,90,39,1
6028,24,4,110247,15,10,2,5,0,4,1,0,0,60,39,0
6029,38,4,188871,0,7,2,7,0,1,1,0,0,40,39,0
6030,47,6,176622,11,9,2,14,0,4,1,0,0,40,39,0
6031,23,4,238650,9,13,4,10,1,4,1,2,0,48,39,0
6032,55,4,122693,12,14,0,10,1,4,1,0,0,51,39,0
6033,24,4,206141,11,7,4,8,1,4,0,0,0,36,39,0
6034,41,4,215960,11,7,0,0,1,4,1,0,0,52,39,0
6035,56,4,198463,11,9,2,7,0,4,1,0,1889,40,39,1
6036,41,4,151584,11,9,2,4,0,4,1,3,0,40,39,1
6037,32,4,238549,1,7,4,8,1,4,0,1,1,40,39,0
6038,45,4,42502,11,7,2,5,0,4,1,1,0,60,39,1
6039,20,4,93241,15,10,4,12,3,4,1,0,0,19,39,0
6040,55,1,104187,15,10,4,8,1,2,1,0,0,40,39,0
6041,23,4,113054,15,10,5,1,4,4,0,0,0,37,39,0
6042,20,4,224722,9,13,4,12,3,4,1,0,1,20,39,0
6043,57,6,99409,5,4,2,5,0,4,1,0,0,50,39,0
6044,25,4,154241,11,9,4,8,3,2,1,1,1,40,39,0
6045,24,4,136020,11,9,4,7,1,4,1,0,0,53,39,0
6046,19,4,211251,11,9,4,7,3,4,1,0,1,29,39,0
6047,30,6,96888,11,7,2,5,3,4,1,0,0,56,39,0
6048,38,4,108763,11,9,0,7,1,1,1,0,0,40,30,0
6049,46,4,198859,15,10,5,8,1,4,1,0,0,53,39,0
6050,22,4,150714,15,10,4,10,3,4,0,2,0,40,39,0
6051,45,4,135761,9,13,2,10,5,4,0,14929,0,60,39,1
6052,53,5,208701,15,10,2,14,0,4,1,0,0,48,39,1
6053,60,4,108245,9,13,2,4,0,4,1,1,0,40,39,0
6054,35,6,192227,11,9,2,4,0,4,1,4,0,85,39,0
6055,70,0,119626,15,10,6,5,1,2,0,2392,0,40,39,0
6056,38,6,89252,8,11,0,4,1,4,1,1,0,55,39,0
6057,54,4,95058,15,10,0,1,1,4,0,2,0,40,39,0
6058,45,2,283402,15,10,2,3,0,2,1,1,1878,40,39,1
6059,60,4,109445,15,10,2,10,5,4,0,2,0,40,39,0
6060,20,4,253028,0,3,4,7,3,2,1,1,0,40,39,0
6061,58,4,74478,9,13,2,5,0,4,1,1,0,50,39,1
6062,20,4,115701,7,12,4,1,3,2,1,0,0,40,39,0
6063,58,4,183539,15,10,0,7,1,4,1,0,0,40,39,0
6064,59,4,124267,9,13,2,4,5,4,0,99700,0,43,39,1
6065,19,4,217183,0,6,4,7,3,4,1,0,1,18,39,0
6066,23,4,226203,11,7,4,8,4,4,0,1,0,41,39,0
6067,52,7,82196,15,10,2,4,5,4,0,0,0,45,39,0
6068,62,6,193443,0,7,0,5,1,4,1,0,0,49,39,0
6069,20,4,141669,9,13,4,3,3,4,1,0,0,40,39,0
6070,32,4,125875,11,7,5,8,1,4,1,2,0,40,39,0
6071,52,1,72609,11,9,2,1,5,4,0,0,0,40,39,0
6072,33,1,98727,15,10,4,14,1,4,1,0,0,40,39,0
6073,31,4,219901,9,13,2,1,0,4,1,0,0,40,39,0
6074,46,5,53415,9,13,2,12,0,4,1,0,1,52,39,0
6075,28,4,237459,9,13,4,5,3,4,1,1,0,24,39,0
6076,28,7,110972,8,11,4,11,1,4,1,0,0,60,39,0
6077,33,6,191303,0,6,0,8,1,4,1,2,0,40,39,0
6078,56,4,161193,11,9,2,14,0,4,1,1,0,40,39,0
6079,61,4,117895,15,10,2,7,5,4,0,3166,0,40,39,0
6080,18,4,223860,1,7,4,3,1,4,1,0,0,40,39,0
6081,44,4,97689,11,7,2,8,0,4,1,0,0,49,39,1
6082,21,4,183195,11,9,4,7,3,3,1,0,0,40,26,0
6083,26,4,184712,15,10,4,13,1,4,0,3,0,40,39,0
6084,34,4,180706,9,13,2,4,0,4,1,1,0,40,39,1
6085,54,4,192654,9,13,4,0,1,4,0,0,0,40,39,0
6086,62,1,105162,15,10,0,3,1,4,1,0,0,47,39,0
6087,24,4,170058,15,10,4,13,4,4,0,0,0,40,39,0
6088,21,4,187025,15,10,2,3,0,4,1,2,0,51,39,0
6089,18,4,111296,15,10,4,10,3,4,1,1,0,40,39,0
6090,60,4,126643,0,4,2,5,0,4,1,0,0,40,39,0
6091,39,4,167678,11,9,2,4,0,4,0,0,0,40,39,1
6092,18,2,71438,15,10,4,8,3,4,1,0,0,18,39,0
6093,47,1,101220,9,13,2,4,0,4,1,0,1918,40,39,1
6094,60,5,90860,11,7,2,12,0,4,1,0,0,40,39,0
6095,60,6,120623,12,14,2,10,0,4,1,0,1,42,39,0
6096,63,6,212754,11,9,2,5,0,4,1,0,1,6,39,0
6097,45,7,144609,9,13,2,10,0,4,1,0,1,40,39,0
6098,43,4,216061,11,9,2,14,0,4,1,0,1822,40,39,0
6099,42,4,75719,15,10,0,4,1,4,1,0,0,40,39,0
6100,21,4,81649,12,14,4,10,3,4,0,0,0,40,39,0
6101,55,4,130437,12,14,6,10,4,4,0,1,0,48,39,1
6102,29,4,261612,11,9,2,8,0,2,1,0,0,40,39,0
6103,18,4,188284,15,10,4,8,3,4,1,0,0,15,39,0
6104,64,4,184626,15,10,2,10,0,4,1,0,1,40,39,1
6105,31,2,107789,15,10,2,11,0,4,1,2,0,40,39,0
6106,28,4,230101,9,13,4,10,1,4,0,1,0,40,39,0
6107,44,6,166029,11,9,0,5,1,4,1,1,0,60,39,0
6108,23,4,54761,5,4,4,3,3,4,1,0,0,40,39,0
6109,39,4,206759,15,10,2,14,0,1,1,1,0,40,39,1
6110,40,4,135237,15,10,0,1,4,4,0,0,1,31,39,0
6111,64,4,59090,9,13,2,4,5,4,0,15271,0,49,39,1
6112,67,0,77082,2,9,2,0,0,4,1,1,0,1,39,0
6113,55,2,106716,12,14,2,10,0,4,1,0,0,40,39,1
6114,44,4,159308,15,10,5,13,1,4,1,0,0,56,39,0
6115,60,4,108894,11,7,0,8,1,4,1,0,0,29,39,0
6116,51,4,156215,9,13,2,10,0,4,1,0,0,40,39,1
6117,32,4,214190,15,10,0,7,3,4,1,2,0,86,39,0
6118,26,4,221051,11,7,4,8,1,4,0,1,0,40,39,0
6119,33,4,113422,1,7,4,8,3,4,0,0,0,41,39,0
6120,22,4,217919,15,10,4,1,1,4,1,0,0,40,39,0
6121,54,4,101040,11,9,4,1,1,4,0,0,0,40,39,0
6122,24,4,95812,11,9,2,3,0,4,1,1,1,40,39,0
6123,52,4,104382,12,14,2,10,0,4,1,99999,0,40,39,1
6124,48,7,130345,12,14,0,10,4,4,0,1,0,40,39,0
6125,45,5,124171,9,13,2,12,0,1,1,1,0,40,39,0
6126,60,6,133996,6,4,2,10,0,4,1,1,0,40,39,0
6127,53,4,77109,12,14,2,4,0,1,1,2,0,49,39,1
6128,46,7,114599,11,9,2,13,5,4,0,0,0,40,39,1
6129,46,2,221033,9,13,2,10,0,4,1,0,0,40,39,0
6130,37,4,183791,15,10,2,13,5,4,0,0,1,43,39,0
6131,48,5,84804,15,10,2,5,0,4,1,0,0,60,39,1
6132,57,2,182574,11,9,2,4,0,4,1,0,0,50,39,1
6133,34,6,39299,6,5,2,5,0,4,1,0,0,40,39,0
6134,41,4,110851,5,4,2,7,0,1,1,2,0,40,39,0
6135,20,4,98194,15,10,4,1,1,4,1,0,1,18,39,0
6136,47,4,209919,9,13,2,4,0,4,1,1,1,58,39,1
6137,40,4,169982,11,9,2,8,0,4,1,0,0,40,39,0
6138,29,4,203362,9,13,2,12,5,2,0,1,1,54,36,1
6139,67,6,146797,9,13,2,10,0,2,1,2,0,40,39,1
6140,20,4,200716,11,9,4,7,2,4,0,0,0,40,26,0
6141,25,4,107830,15,10,2,13,0,4,1,0,0,40,39,0
6142,24,4,192739,15,10,0,8,5,4,0,0,0,40,39,0
6143,22,4,100238,5,4,4,7,2,2,0,2,0,40,39,0
6144,32,4,120769,15,10,2,12,0,4,1,0,0,45,39,1
6145,28,4,81886,9,13,2,12,5,4,0,1,0,40,39,1
6146,45,4,196264,9,13,0,10,1,4,0,1,0,50,39,0
6147,36,4,106844,15,10,5,4,1,4,0,0,0,48,39,0
6148,50,4,163168,15,10,2,7,0,4,1,0,0,52,39,0
6149,27,4,195183,15,10,2,8,0,2,1,0,0,40,39,0
6150,40,4,202127,9,13,2,14,0,2,1,0,0,40,39,0
6151,38,1,113034,15,10,2,1,0,4,1,0,0,46,39,1
6152,50,4,234516,11,9,5,1,4,4,0,2,0,33,39,0
6153,50,6,186854,7,12,0,12,4,4,0,2,0,50,39,0
6154,55,4,110043,5,4,0,8,1,4,0,0,0,40,39,0
6155,37,1,96474,7,12,2,1,0,4,1,0,0,40,39,1
6156,55,4,94642,5,5,4,8,4,4,0,0,0,40,39,0
6157,21,4,176488,9,13,2,10,0,4,1,0,0,52,39,0
6158,25,4,217080,1,7,0,7,4,4,0,0,0,34,39,0
6159,70,0,130465,7,12,4,0,1,4,0,0,0,11,39,0
6160,17,4,143720,15,10,4,12,3,4,1,3012,1,10,39,0
6161,23,4,66253,15,10,2,4,0,1,1,0,0,40,39,0
6162,49,4,162847,15,10,2,3,0,4,1,0,0,50,39,0
6163,19,4,125705,11,9,4,3,1,4,1,0,0,40,39,0
6164,39,4,189738,11,7,2,4,0,4,1,0,0,52,39,0
6165,55,4,243234,5,4,2,6,0,4,1,0,0,40,39,0
6166,27,4,90939,9,13,2,4,1,4,1,1,0,44,39,0
6167,24,4,125747,15,10,4,7,1,2,1,1,0,40,39,0
6168,23,4,182011,9,13,4,10,1,4,0,1,0,40,39,0
6169,58,4,97390,4,3,2,8,5,4,0,0,0,40,39,0
6170,42,4,82263,15,10,2,1,0,4,1,3,0,40,39,1
6171,33,4,119943,15,10,4,1,3,4,1,2541,0,51,39,0
6172,53,4,87280,15,10,6,1,1,4,0,1,0,40,39,0
6173,58,4,104565,9,13,0,12,1,4,0,1,0,40,39,0
6174,66,5,96383,11,9,2,14,0,4,1,0,0,40,39,0
6175,18,4,132514,9,13,4,12,2,1,0,0,0,18,39,0
6176,22,4,103900,11,7,4,7,4,2,0,0,0,40,39,0
6177,50,4,254865,9,13,2,0,5,4,0,3,0,40,39,1
6178,29,4,202996,11,9,4,1,3,4,0,0,0,40,39,0
6179,52,1,120735,11,9,4,1,1,2,1,0,0,40,39,0
6180,72,0,97464,9,13,4,5,1,1,1,1,0,21,39,0
6181,23,4,37232,9,13,4,3,1,4,1,2,1,60,39,0
6182,19,4,139386,11,9,4,8,3,4,1,0,0,18,39,0
6183,51,4,76146,11,7,2,12,0,4,1,0,0,40,39,1
6184,45,4,99693,15,10,2,1,0,4,1,0,0,49,39,0
6185,65,2,147170,7,12,2,4,0,2,1,0,0,40,39,0
6186,29,1,181096,11,9,4,1,1,4,1,0,0,40,39,0
6187,24,4,128859,11,9,0,7,5,4,0,0,0,31,39,0
6188,31,4,121908,9,13,4,10,3,4,0,10,1,43,39,1
6189,48,2,219780,8,11,2,4,0,4,1,0,0,40,39,1
6190,22,4,180060,9,13,2,4,5,4,0,0,0,9,39,0
6191,63,2,122483,6,4,2,3,0,4,1,0,1,40,39,1
6192,31,4,158041,9,13,0,4,1,4,0,0,0,44,39,0
6193,35,4,176973,15,10,4,3,1,4,1,0,0,45,39,0
6194,32,4,109078,11,7,2,14,0,4,1,1,0,44,39,0
6195,66,6,81211,12,14,2,10,5,4,0,2921,0,40,39,0
6196,45,4,201852,11,9,0,12,4,2,0,20,0,40,39,0
6197,40,7,161043,9,13,0,10,1,4,1,1,0,40,39,1
6198,31,4,223902,11,7,5,7,1,4,1,0,0,61,39,0
6199,33,2,113990,11,9,2,11,5,4,1,2,0,40,39,1
6200,49,4,99534,1,7,6,1,4,2,0,1,0,40,39,0
6201,60,6,102117,15,10,0,5,1,4,1,0,0,40,39,0
6202,19,4,178288,15,10,4,7,1,4,1,0,0,40,39,0
6203,50,4,108945,11,7,0,12,4,2,0,3842,0,29,39,0
6204,22,4,242830,15,10,4,5,3,2,1,2,0,40,39,0
6205,58,4,130060,9,13,2,1,5,2,0,2,0,40,39,1
6206,24,0,88614,11,7,2,5,0,4,1,1,0,31,39,0
6207,47,2,115771,12,14,2,10,1,4,0,1,1,40,39,1
6208,46,4,224480,9,13,2,1,0,4,1,0,0,38,39,0
6209,25,4,215290,15,10,4,1,3,2,0,0,0,40,39,0
6210,53,4,195196,9,13,0,7,1,2,1,0,1,40,0,0
6211,40,7,110058,15,10,2,11,0,4,1,0,0,40,39,0
6212,26,4,207612,1,7,0,7,1,4,1,0,0,45,39,0
6213,25,4,148179,11,7,4,5,3,4,1,1,0,40,39,0
6214,45,4,186407,9,13,3,0,1,2,1,1,0,40,39,0
6215,49,4,148016,8,11,2,4,0,1,1,0,0,49,39,1
6216,37,4,179741,12,14,4,10,3,4,0,3,1,87,39,0
6217,34,6,113507,9,13,5,12,4,4,0,1,0,40,39,0
6218,17,7,84896,15,10,4,10,3,4,1,1,0,40,39,0
6219,29,4,85949,15,10,4,13,1,4,1,1,0,40,39,0
6220,29,4,84652,1,10,2,12,5,4,0,0,1,40,39,0
6221,33,4,133101,15,10,0,8,1,4,1,3,0,54,39,0
6222,40,4,238610,1,7,2,12,0,4,1,1,1880,45,39,1
6223,57,4,171651,11,7,5,8,1,4,0,1,0,51,39,0
6224,19,0,119408,15,10,4,5,3,4,0,0,0,15,39,0
6225,24,4,81720,0,7,4,7,3,1,1,2,0,40,39,0
6226,56,0,187001,0,6,0,0,1,4,1,2,0,16,39,0
6227,64,4,133673,12,14,2,14,0,4,1,0,0,45,39,0
6228,25,4,161762,0,6,4,8,3,2,0,0,0,23,39,0
6229,61,5,122699,11,9,2,4,0,4,1,0,0,44,39,0
6230,59,4,67855,11,9,2,3,5,4,0,3186,0,40,39,0
6231,32,4,115545,11,7,0,12,4,2,0,15102,1,54,39,1
6232,58,2,103960,9,13,4,4,1,4,0,0,0,40,39,0
6233,21,4,202262,11,7,4,3,3,4,1,0,0,24,39,0
6234,43,5,126843,12,14,2,4,0,4,1,1,1953,44,39,1
6235,33,6,114887,11,7,0,12,3,4,1,0,0,40,39,0
6236,26,0,90467,11,7,2,0,2,1,1,0,0,40,39,0
6237,22,4,80952,11,9,4,7,3,2,1,1,1,40,39,0
6238,64,4,196933,9,13,2,3,0,4,1,2,0,43,39,1
6239,49,4,199029,11,7,2,6,0,4,1,2,0,40,39,0
6240,25,4,193763,9,13,4,10,1,4,1,1,1,40,39,0
6241,18,4,153055,5,4,4,8,3,4,1,0,1,40,39,0
6242,65,4,101527,15,10,2,1,5,4,0,5,0,40,39,1
6243,57,2,163680,8,9,6,13,4,4,0,1,0,37,39,0
6244,68,4,222201,12,14,2,10,0,4,1,0,0,44,39,1
6245,36,4,71312,1,7,4,8,1,4,0,0,0,40,39,0
6246,44,4,148562,8,11,2,4,0,4,1,3,1881,40,39,1
6247,45,4,192859,7,12,2,3,0,4,1,0,1923,60,39,1
6248,62,6,128108,11,9,2,8,5,4,0,3,0,33,39,1
6249,44,2,144504,1,7,0,10,4,4,0,3,0,42,39,0
6250,37,4,49712,15,10,2,3,0,4,1,0,0,60,39,1
6251,49,4,191208,11,9,2,13,0,2,1,4,0,40,39,1
6252,37,4,136683,11,9,2,11,0,4,1,0,0,60,39,0
6253,61,4,109126,9,13,2,10,0,4,1,0,0,40,39,1
6254,68,4,180564,11,9,6,3,1,4,1,0,0,41,39,0
6255,45,4,140326,11,9,2,3,0,4,1,0,0,40,39,0
6256,37,4,189420,0,6,0,8,1,4,0,0,0,40,39,0
