,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
5140,19877,782,709,15,21054,1.6845952,1316,36
5141,17291,1573,1818,3,16703,3.972824,0,36
5142,10521,2032,2899,1,8742,1.2392086,2043,36
5143,3784,1117,3012,2,4095,9.485741,0,36
5144,3725,1870,2965,1,4098,8.314162,1670,36
5145,13275,1635,750,3,14227,9.312659,1935,10
5146,10880,2248,4091,2,16035,6.4870076,1589,36
5147,9024,1567,2864,3,9669,0.5300034,2155,36
5148,16439,1011,509,2,17522,1.6796064,1630,36
5149,12764,1120,645,3,15252,1.8584098,1019,36
5150,3197,1196,394,36,2686,0.42546096,885,36
5151,15942,1333,2865,4,14105,0.24278907,0,36
5152,19601,1705,3903,306,20708,-0.0430257,307,13
5153,332,1409,2603,2,426,1.2901707,4048,36
5154,1628,3498,3880,1,4546,2.514331,306,36
5155,14570,1408,1916,4,14830,13.2234,2011,36
5156,24713,1829,3929,-1,11673,2.449589,1656,36
5157,19509,1353,667,15,18044,2.563823,1714,36
5158,20314,1878,2932,1,19154,1.4279006,4056,36
5159,9609,1237,724,48,11033,1.485981,1960,10
5160,7828,1919,800,13,7781,2.4394708,1376,36
5161,4909,1644,2043,2,5372,1.7234275,1382,36
5162,7430,2022,2436,14,6788,0.2565086,582,36
5163,8702,669,3208,2,9392,1.6085424,0,36
5164,18787,1702,2890,1,19892,10.0717,0,36
5165,3719,837,2778,9,4102,0.97463447,180,14
5166,4842,3564,610,1,2484,0.5432631,4136,36
5167,20528,1665,620,2,21743,17.653915,3234,36
5168,16634,1284,3169,3,17735,9.533727,665,36
5169,21159,1544,3921,2,14752,1.2384838,0,36
5170,16343,871,4066,3,17525,4.357495,3263,36
5171,6693,730,1456,25,7288,0.81507456,286,33
5172,20966,1597,808,24,20336,2.5140805,1874,36
5173,8883,251,2274,15,10528,0.99764186,963,36
5174,18074,1564,2627,0,18365,9.280464,2017,36
5175,14498,671,723,10,15518,1.7353061,2024,36
5176,6259,1989,2961,1,7081,6.61848,0,36
5177,25899,1484,3756,-1,21830,2.9757335,2189,36
5178,7939,874,3770,1,2087,3.4619794,2092,36
5179,11818,1214,2946,7,12445,0.72715664,1634,36
5180,7074,3021,648,7,7540,9.179166,763,36
5181,9277,1336,632,44,9781,1.2845836,880,36
5182,4429,1223,2273,1,4730,1.3340291,392,36
5183,4386,889,560,21,1782,0.27981952,1817,36
5184,14448,1275,3992,25,15365,0.6655526,146,12
5185,13140,3508,311,160,14069,1.5293062,1727,36
5186,8501,579,2974,1,8990,0.87224257,89,33
5187,17926,1079,840,4,19244,1.2366178,1985,36
5188,9819,1599,677,95,10432,2.3823586,1915,36
5189,21598,1418,3291,1,22113,5.3266263,878,36
5190,8639,910,3284,3,17531,1.6476153,1733,36
5191,9596,2032,2896,24,10187,0.46245974,158,25
5192,18846,1290,737,7,22172,5.871213,1303,36
5193,17500,1550,794,2,18650,2.3747392,2213,36
5194,22129,992,3163,0,6586,3.1321619,3277,36
5195,15252,975,2615,0,16498,1.9992193,3244,36
5196,15084,1772,1047,7,16178,4.2418838,1655,36
5197,840,1431,2608,50,938,0.94896215,1064,10
5198,18488,2153,4066,12,19822,0.24459702,885,36
5199,2575,3754,2784,1,2664,1.8022983,4165,36
5200,5282,1423,805,22,5758,1.068445,754,36
5201,19921,3513,861,24,18529,0.8035202,1777,10
5202,5950,945,2852,3,6539,5.6937633,2184,36
5203,8567,1690,663,72,11402,1.0707604,2072,10
5204,19528,787,775,5,21772,1.8940408,1705,36
5205,19336,1316,307,48,20618,2.3898454,797,36
5206,18192,1798,3684,43,16413,0.8369937,1610,1
5207,10404,2983,3206,3,9515,2.9866173,0,36
5208,4150,943,2070,10,3759,1.9660879,277,32
5209,8156,1782,2471,0,9428,7.003162,0,36
5210,1026,1568,2548,1,4775,5.8515677,3255,36
5211,19834,1107,1774,1,22192,1.8179557,1,36
5212,17931,1562,704,1,19147,4.5700054,3274,36
5213,8711,1160,2880,7,9234,1.0090803,2130,36
5214,2955,1159,2976,3,3526,13.469567,629,36
5215,2944,1153,2574,1,991,5.8508663,519,36
5216,9224,858,434,1,9767,2.0202239,0,36
5217,20137,1568,405,67,21337,1.8388557,1102,36
5218,11927,2047,3023,3,12643,0.48025715,0,36
5219,18625,3655,2635,2,21414,2.309092,324,36
5220,13966,1640,2047,9,17615,1.781747,108,33
5221,19186,1687,3054,0,20392,4.7173047,3291,36
5222,11181,1253,1332,12,11976,1.706747,183,25
5223,1461,1544,3243,2,1271,2.257078,4166,36
5224,18270,1462,751,21,19485,1.2764248,2050,36
5225,11141,2110,801,9,11831,5.4190907,505,36
5226,18486,965,3517,69,19471,0.059761886,0,36
5227,3782,840,701,19,1290,5.119557,683,36
5228,18561,2053,798,6,19656,1.614121,2179,36
5229,18868,1204,3630,1,22196,5.799187,462,36
5230,3194,180,1826,156,3447,-0.21149088,99,3
5231,6600,942,2518,8,6539,6.4790235,1045,36
5232,9343,1747,2405,1,9306,1.323167,2292,36
5233,8670,465,127,65,9241,0.49867314,1661,10
5234,19725,1097,4147,163,20864,1.7350327,1857,36
5235,5002,1060,384,10,4805,3.3877664,1449,36
5236,14108,1722,2319,1,15750,2.249054,1649,36
5237,2768,3394,455,8,2911,12.5127,1799,36
5238,8463,1016,2163,3,8733,1.2934732,540,36
5239,7790,2069,2558,5,8257,11.0329895,0,36
5240,19210,956,1782,9,20049,1.2146031,85,14
5241,14236,1549,2677,2,15104,7.7424083,3255,36
5242,20479,1045,2611,12,21606,1.2448897,540,36
5243,14541,1508,2911,2,15612,2.983933,1675,36
5244,19155,1569,722,3,17550,2.418877,1976,36
5245,10123,793,3267,2,6714,1.116508,1756,36
5246,4909,1394,2366,2,5312,1.2718741,883,36
5247,10598,1336,397,4,11301,3.314431,3235,36
5248,1231,1663,3414,99,4985,1.9106367,0,12
5249,19923,1541,526,1,21091,8.241977,1019,36
5250,2537,1224,2401,5,2559,2.8454456,3720,36
5251,3233,1381,839,3,3644,2.1706502,2094,36
5252,11042,1905,2996,6,11784,1.5548428,1580,36
5253,12813,1753,2101,2,14233,5.9369793,1026,36
5254,14943,1380,674,6,15943,2.8290539,490,36
5255,9346,1718,770,3,11264,5.8840923,877,36
5256,17347,1595,2384,1,18541,2.5188897,1581,36
5257,18693,1017,745,13,22159,0.35454804,929,36
5258,2138,1429,2349,1,3001,4.6434627,4182,36
5259,14622,2166,706,8,15658,1.1053375,1508,36
5260,20336,1296,2922,12,21754,1.2702258,281,14
5261,19379,2919,3186,13,20536,1.8414555,918,36
5262,3092,3420,3086,2,2532,3.014536,811,36
5263,5793,1134,929,2,5816,1.7825165,1546,36
5264,11262,1964,754,2,15837,2.8595514,419,36
5265,7419,891,3297,1,8045,1.8237445,1611,36
5266,14842,2049,2623,1,12785,1.2085005,1956,36
5267,8533,630,3036,4,8654,1.9932643,0,36
5268,3706,532,3906,2,1345,4.035404,1697,36
5269,9462,1096,2419,2,11896,16.526058,1733,36
5270,20058,1605,2242,12,17793,7.2386093,1232,36
5271,18445,1509,2697,1,19631,1.3945973,3278,36
5272,3683,854,482,6,1415,6.7802057,292,33
5273,10347,1059,2791,7,11134,1.3135729,1701,36
5274,2237,1586,891,1,6543,4.165996,1381,36
5275,8278,2051,2392,1,7804,4.3839636,0,36
5276,9586,1019,2845,1,10232,6.115545,89,4
5277,19963,1302,3748,36,21087,0.532448,94,33
5278,11047,1084,580,0,12949,3.5584826,0,36
5279,20116,826,2158,1,18494,-0.008030397,3257,36
5280,2341,1268,813,24,2534,0.42387447,1679,36
5281,10601,2220,2224,1,11585,10.143561,1960,36
5282,21391,1646,2049,24,22576,-0.2875967,1379,10
5283,1400,1572,2554,7,3868,0.6533442,1761,36
5284,10062,742,2408,1,8327,-0.41997302,1629,36
5285,5970,791,1971,2,6265,7.910707,2022,36
5286,20291,1585,783,2,18977,2.03072,0,36
5287,7801,964,3197,24,10819,6.007479,1296,36
5288,3739,1526,2413,13,2665,0.8940335,1336,36
5289,12546,3351,2507,5,13289,1.589093,0,36
5290,11620,411,540,86,12484,0.91387177,1343,36
5291,12333,1580,832,1,9061,2.1012053,1549,36
5292,16238,2759,3281,1,17386,4.3339825,1715,36
5293,16851,1527,4005,2,19779,9.516789,2268,36
5294,11569,2179,2063,24,12213,1.5400357,1603,36
5295,19740,1705,3540,2,21011,5.9732084,0,36
5296,19028,368,3384,2,20252,2.7696652,1600,36
5297,1167,1209,2867,6,5005,0.39069214,1233,36
5298,11847,1961,3243,4,12593,1.2844025,2020,36
5299,13667,1482,815,1,14434,11.312109,0,36
5300,13683,816,2752,3,14604,4.8319736,918,36
5301,3304,1864,4003,4,3586,4.4876046,2045,36
5302,19811,1881,2423,14,19742,2.581449,1321,36
5303,9885,2270,535,3,9237,3.483689,1987,36
5304,18912,2033,2765,1,14736,13.244711,1689,36
5305,840,1088,2281,2,774,0.94989115,1987,36
5306,4364,1603,1480,2,4808,4.213077,1501,36
5307,19589,169,742,7,20756,0.94457304,1213,36
5308,10485,2182,3254,2,17350,4.60835,1485,36
5309,19865,1503,2311,2,21206,2.0205224,2020,36
5310,16055,2202,552,54,17196,1.7362599,0,36
5311,14081,540,900,0,13556,4.4678106,1985,36
5312,8920,878,636,8,17760,1.4105545,3226,36
5313,12341,180,786,7,13213,0.4960314,1745,36
5314,9588,1087,700,6,18501,1.4827374,3237,36
5315,8087,556,2894,9,11296,5.0236855,142,6
5316,16133,1697,2443,7,20024,2.6631987,1036,36
5317,4772,1075,860,1,2034,1.3534544,1292,36
5318,14901,2861,3390,3,15848,3.6100101,1346,36
5319,1800,996,2152,106,2341,0.17325859,567,36
5320,8271,1379,1363,7,9071,9.485317,1724,36
5321,19350,1853,688,3,17773,1.1903944,2231,36
5322,4095,1570,2999,13,2082,1.2809942,470,36
5323,8577,1586,2472,4,8427,5.3198314,529,36
5324,19424,1747,2230,1,18502,14.543348,1,36
5325,15458,2120,2157,7,17034,8.272448,1293,36
5326,19940,1107,2254,2,21103,1.9372134,1416,36
5327,10682,2089,3302,12,17488,0.6885718,878,36
5328,8925,593,481,4,8156,4.0740733,1664,36
5329,10937,2218,649,15,12122,1.9804302,1159,36
5330,16838,2014,2287,1,17871,1.893568,0,36
5331,19183,2980,778,1,20307,1.4488274,0,36
5332,19973,1525,2209,12,21105,0.23208064,1956,36
5333,17337,1815,2467,2,21110,3.5201354,2253,36
5334,5761,168,155,4,5745,0.45946026,85,30
5335,10309,3205,2611,3,11127,1.0701561,662,36
5336,14941,946,3689,1,15950,3.6151385,0,36
5337,5477,1893,3027,2,8767,3.585078,1368,36
5338,3102,3446,2768,2,3705,8.013995,2060,36
5339,2811,1654,3254,31,2870,0.5359071,1972,2
5340,6708,2128,673,1,7336,2.7223265,1228,36
5341,5302,2867,529,5,5788,3.6570559,1840,36
5342,12421,834,2879,3,16388,1.8223453,665,36
5343,4177,960,787,7,1795,6.673815,2006,36
5344,17952,3080,2673,1,19072,1.2974992,2070,36
5345,4707,783,808,1,5087,8.198739,1541,36
5346,4384,1615,2999,2,5494,2.3609326,919,36
5347,14399,2169,777,77,15432,0.577122,1495,36
5348,9852,1077,2178,10,10393,4.97999,1846,36
5349,4015,1406,741,1,4400,4.084303,439,36
5350,9055,473,3353,3,13902,7.9000196,819,36
5351,8112,2215,2225,1,8784,2.536583,3243,36
5352,18926,1017,2359,2,20083,1.3769947,2105,36
5353,2496,975,2234,16,546,1.5308002,0,36
5354,3865,3553,492,1,3890,1.8127345,2908,36
5355,16624,2273,2179,25,17758,0.6846579,1477,36
5356,10887,1547,540,12,11670,1.9012253,532,36
5357,19389,3437,2170,8,17691,2.1129858,2082,36
5358,18639,2177,3210,88,14233,7.8023496,1300,36
5359,573,1427,582,4,4101,1.7971909,1321,36
5360,14323,801,706,207,15381,0.52198637,0,36
5361,20482,812,2716,2,21674,8.624021,877,36
5362,13709,831,2376,24,14732,0.95327413,397,24
5363,14707,1851,2385,1,15786,9.166858,3298,36
5364,9745,1283,4024,1,9518,7.0560718,1180,36
5365,10727,1705,484,14,11391,3.8867884,0,36
5366,9874,1817,620,14,9753,2.5974145,0,36
5367,16842,1030,2191,1,17856,1.7724628,0,36
5368,4114,909,2508,3,4479,0.10183839,2156,36
5369,8678,1965,3087,10,9364,2.7626896,2188,36
5370,9321,2400,1355,1,9942,11.173409,1581,36
5371,19625,1610,698,2,22792,1.6931037,1303,36
5372,10185,2382,869,24,11011,0.7229419,1643,13
5373,19823,1492,2597,9,21007,5.825127,229,33
5374,14858,2177,3225,3,15835,1.0694945,2008,36
5375,11240,2158,3001,3,12550,1.7838788,455,36
5376,15976,1058,3296,12,11626,9.469465,0,36
5377,9223,3669,939,13,9734,4.0843887,1824,36
5378,10706,2822,2607,2,12993,10.380804,1803,36
5379,5877,980,618,7,3250,0.49003232,2143,36
5380,3900,2840,3401,10,1512,1.1776432,13,1
5381,21282,1524,411,14,22472,2.907926,871,36
5382,12956,1615,752,6,13828,1.7240484,0,36
5383,11904,177,2051,10,13043,1.648773,1395,13
5384,15936,2182,1646,2,14220,8.05065,2022,36
5385,8871,323,3967,6,6913,1.4926002,0,36
5386,16966,1590,695,10,20721,1.9810339,0,36
5387,9725,499,2227,4,10110,4.2825465,423,36
5388,3032,1115,0,49,3029,1.9401337,2021,36
5389,14529,1274,675,12,16174,4.907087,1257,36
5390,11685,2041,2084,2,16607,1.1050559,4150,36
5391,14193,175,4023,12,15258,2.1248796,633,36
5392,17044,1095,552,1,18147,2.1152468,0,36
5393,10173,2269,1770,2,10834,6.313804,2010,36
5394,12852,1625,239,1,13741,12.727658,550,36
5395,15115,1210,3217,1,16179,3.7819574,3279,36
5396,21907,558,3012,12,21390,8.211247,0,36
5397,21000,1432,2539,11,14288,0.7219439,1913,36
5398,15877,552,435,2,16982,1.2379705,0,36
5399,7746,1109,2284,1,1735,1.441103,3233,36
5400,20069,972,2516,2,18786,5.417075,1976,36
5401,16223,1539,768,1,1779,5.274653,3257,36
5402,15359,603,744,8,16349,0.67689747,0,36
5403,821,1284,2897,3,585,0.7760211,1722,36
5404,13258,2190,588,1,14175,0.8992399,1294,36
5405,14528,1074,2507,5,15584,2.8750648,1296,36
5406,2506,886,582,14,2622,0.5767701,0,36
5407,11004,1252,1293,42,11710,1.7109267,0,36
5408,13983,3169,2894,1,16109,3.7728796,0,36
5409,8393,2965,2760,42,8879,1.8581728,1319,36
5410,14929,913,2855,3,16102,1.7139084,831,36
5411,11350,977,549,10,9687,3.1229947,1499,36
5412,19095,344,2022,12,19911,0.92567706,1910,36
5413,5202,1024,1525,3,2315,2.0778725,2240,36
5414,9438,1481,972,12,12534,2.087139,1891,36
5415,9564,1081,2118,4,10361,3.31549,16,4
5416,19504,1424,709,2,20740,0.70249355,2370,36
5417,19976,1813,694,10,21165,1.1501694,2376,36
5418,19808,2782,2196,1,18324,1.1155964,1686,36
5419,4722,163,558,10,2348,1.5074767,715,36
5420,9538,1069,3333,59,10312,0.93945616,1711,13
5421,7790,1032,2088,3,8339,0.8692604,1969,36
5422,9364,646,459,18,8845,0.5766977,1941,36
5423,21013,1006,2291,13,22221,2.425691,1435,36
5424,14496,1995,492,4,15568,2.667881,3265,36
5425,18320,1851,664,0,19609,1.6343187,2237,36
5426,20753,2636,856,1,19754,0.8519554,0,36
5427,5037,1173,882,78,5510,2.096948,0,36
5428,11538,3043,2333,2,12239,1.2621729,1927,36
5429,19297,499,423,5,20159,0.19624725,1945,36
5430,10815,1639,428,1,9105,5.0425415,911,36
5431,21155,1405,2071,2,22356,2.313966,1971,36
5432,5615,2629,51,13,6152,0.90083945,493,36
5433,1020,1544,2343,24,4534,0.31425488,1409,10
5434,19706,2922,2908,1,18279,7.0151277,2065,36
5435,11422,935,2260,0,12221,5.600294,0,36
5436,10073,2417,540,0,17615,0.56275433,1532,36
5437,11189,1427,985,2,11976,3.9763196,842,36
5438,14459,846,46,2,15342,1.1078087,1426,36
5439,9489,2277,820,14,11086,3.249062,785,36
5440,12232,564,3297,5,10617,3.9536605,0,36
5441,19620,990,843,1,22633,2.405227,3273,36
5442,12834,2103,2823,3,13638,1.2468827,1356,36
5443,18279,2859,605,8,19255,3.7763133,1081,36
5444,18663,1418,671,1,22082,1.8736356,3250,36
5445,8352,1734,2339,1,6485,1.2897929,4030,36
5446,14976,1532,638,290,16032,0.8383794,1375,36
5447,1859,656,2592,25,1357,2.0190003,0,36
5448,4221,1058,696,11,1740,0.3730737,2182,36
5449,2541,854,880,15,2914,4.229021,1296,36
5450,11841,3481,2581,16,12607,0.9159693,573,36
5451,18595,1679,631,3,19675,1.6335756,1192,36
5452,18475,1848,1146,5,19167,3.0028453,1962,36
5453,10923,3559,2807,1,11644,6.4215302,0,36
5454,13752,1323,2902,24,14706,1.2197118,0,36
5455,4042,3427,449,62,3709,0.7163023,0,36
5456,6364,3408,464,3,6836,2.6418395,812,36
5457,8948,3100,2339,1,9783,0.022694942,1571,36
5458,4973,967,2958,3,4696,1.2789757,1641,36
5459,2816,759,606,4,6084,3.195282,1287,36
5460,3083,1169,633,4,3369,2.7098675,52,33
5461,8242,1437,2725,2,9029,9.208856,1731,36
5462,1574,2191,492,2,1266,1.1030926,1690,36
5463,14729,2118,2059,1,15778,4.721338,1609,36
5464,8969,682,2130,4,9677,0.35066932,1916,36
5465,2139,1056,493,1,2402,1.6382747,1975,36
5466,9646,1384,798,10,10370,4.7987876,581,36
5467,5815,1544,3162,3,1537,1.5552614,963,36
5468,18037,920,836,8,16365,10.0306225,1839,36
5469,10357,1657,3420,1,11713,4.0178275,1738,36
5470,575,3555,672,3,4595,3.634801,1912,36
5471,1962,132,855,1,2214,1.7128856,1339,36
5472,5784,1426,611,12,6263,4.227763,0,36
5473,2739,1801,671,1,2861,1.9959403,0,36
5474,4430,2594,2048,1,4366,2.1218112,0,36
5475,13603,1157,2341,4,14488,1.3534994,3239,36
5476,9101,1481,729,2,7204,2.6846933,2075,36
5477,15662,2038,3504,1,19649,7.6622753,0,36
5478,20157,553,170,25,20851,0.7746427,2163,36
5479,10263,3016,2758,14,9864,0.12862085,3211,36
5480,20682,1771,729,9,21282,2.098648,1737,36
5481,4665,982,3221,1,5043,2.8891854,1929,36
5482,2009,1186,2309,1,1297,1.5108149,2028,36
5483,5403,1400,558,2,13493,3.9921565,813,36
5484,11165,2119,1776,1,11944,4.942033,1551,36
5485,9384,1662,2472,2,12355,1.9807975,2099,36
5486,11843,952,2471,24,13068,4.30394,776,36
5487,2463,1504,3983,0,2600,5.1038656,1703,36
5488,7901,173,2848,12,8453,5.945125,3,12
5489,22116,850,2334,8,23251,1.640687,2328,36
5490,6629,720,3333,2,7060,1.068521,2033,36
5491,3345,1392,2862,1,3586,3.3732445,0,36
5492,4464,1155,2503,1,1770,1.5292077,1747,36
5493,14468,2093,2127,1,15476,2.1059365,3214,36
5494,21291,1597,2957,7,15038,1.1196003,826,36
5495,551,992,931,15,510,4.1839714,1802,36
5496,11623,975,2418,24,12874,1.1929989,0,36
5497,925,1089,644,10,1017,2.2607555,1456,36
5498,10225,1695,3686,1,11385,6.7335377,1922,36
5499,19467,3255,933,6,20355,0.8850095,1579,36
5500,2816,1073,892,10,2808,3.4051409,595,36
5501,10137,1237,3997,-4,14960,-0.11374655,56,33
5502,17679,832,2345,5,18713,0.9577788,3234,36
5503,5242,687,2939,47,5750,2.628601,1052,36
5504,1589,3350,2767,5,1248,1.8469018,381,36
5505,19956,1258,794,1,18573,0.5988149,1626,36
5506,1097,3659,551,189,1017,0.0240943,1721,36
5507,5745,1519,4055,2,5984,4.952136,3219,36
5508,11503,3204,544,6,12202,3.3177798,1586,36
5509,7900,1360,3392,1,8208,5.3626075,0,36
5510,1190,1568,949,10,6617,1.2559602,0,36
5511,4306,1706,249,0,10225,5.0195475,3241,36
5512,21362,3141,1858,226,22552,-0.3314175,1297,24
5513,8565,3443,3105,4,9021,-0.2097365,1589,36
5514,11438,1274,2460,1,12156,3.450217,1,36
5515,6396,1714,3311,10,6727,1.448124,1402,36
5516,10701,1239,3251,2,11494,11.547668,1286,36
5517,3600,1587,799,8,3880,4.386664,727,36
5518,11538,2164,2317,9,12331,1.1764836,0,36
5519,19256,1768,2093,8,17666,1.7093525,714,36
5520,5340,3366,3104,2,2866,1.7065051,0,36
5521,21131,3345,902,12,22282,-0.46311,1274,36
5522,2290,1868,2207,1,2225,1.5971452,1540,36
5523,7779,3092,2634,1,8457,5.1742735,1581,36
5524,18368,1294,3636,6,16822,1.6498772,1921,10
5525,10625,2120,990,1,11400,6.269254,2212,36
5526,9179,1134,521,3,16966,1.5074724,884,36
5527,219,1315,720,2,255,2.9140408,1730,36
5528,10527,942,3598,3,11202,9.12248,650,36
5529,4527,3157,3882,3,5874,3.3793256,1731,36
5530,19519,2120,2944,9,19461,5.2520986,2127,36
5531,316,1585,2579,7,3194,1.891566,3213,36
5532,10297,1839,640,1,10013,8.74803,0,36
5533,11167,1470,2585,13,13245,1.285867,931,36
5534,2276,892,2778,2,3004,1.967379,0,36
5535,19231,2888,2583,1,14851,1.2497255,3235,36
5536,20903,669,865,24,19656,-0.03909478,1587,36
5537,5364,1107,657,60,5424,0.48112714,674,36
5538,20230,1509,3315,3,19422,1.9129523,0,37
5539,10458,1255,3182,12,12048,0.89080346,3209,36
5540,4777,970,2450,50,5212,7.211836,0,10
5541,10068,1585,3944,7,10366,1.2420324,1497,36
5542,5306,1284,638,74,3172,1.9136018,0,36
5543,9408,1574,2174,0,11540,5.329467,2270,36
5544,8294,995,2358,2,8840,1.6418971,1175,36
5545,18178,3586,481,26,16504,1.7359457,0,36
5546,19458,2805,2839,3,20693,6.2353897,290,13
5547,10305,548,2196,2,9080,1.3222564,1564,36
5548,16583,1677,2045,5,17532,3.981144,0,36
5549,15338,1592,707,4,16311,0.55564857,1651,36
5550,8706,1625,4082,38,9410,1.6629331,586,36
5551,22047,998,2246,1,23229,2.0861912,0,36
5552,4107,3655,2453,2,3702,1.1450462,0,36
5553,7598,2211,2505,1,8490,2.6875134,3923,36
5554,11756,1212,2804,1,13210,1.147142,4363,36
5555,16958,2137,567,2,18135,7.0799384,1,36
5556,20860,434,2441,4,2871,1.2625662,858,36
5557,10610,2222,430,63,10385,0.27035543,1016,36
5558,19725,712,2753,13,21081,9.753004,1732,36
5559,2679,1635,493,1,2932,3.6934507,2019,36
5560,21448,1609,2880,4,22638,2.7114763,202,25
5561,18232,1817,794,1,19368,7.023123,1680,36
5562,14867,939,786,18,15881,4.5099897,0,36
5563,9070,3621,833,3,9549,-0.21574837,1738,36
5564,11644,954,3054,7,12395,1.4786025,4048,36
5565,19852,1510,2339,2,18429,2.3281121,1741,36
5566,19960,1538,2982,0,21052,5.933323,0,36
5567,17495,671,473,4,18760,1.2461042,500,36
5568,19538,1193,3795,62,20632,0.6210754,896,36
5569,2520,842,2530,13,587,7.214525,399,36
5570,11345,1143,814,11,12372,0.66102076,783,36
5571,23920,1013,2726,1,22224,0.6086629,1455,36
5572,18913,3364,721,12,20939,1.6155847,1283,10
5573,9996,1679,976,15,8346,0.9322101,0,36
5574,13127,1997,1548,2,14198,7.871257,0,36
5575,3511,2081,606,7,3938,0.89540786,1976,36
5576,8241,2236,2879,9,17178,1.4180715,2166,36
5577,15328,1257,446,24,13394,1.7270862,764,36
5578,7957,1916,2440,3,8446,3.105576,806,36
5579,9359,940,2494,170,9958,0.9003255,966,36
5580,20259,1392,2405,5,21397,2.8640482,930,36
5581,20202,1514,2881,4,21318,1.356825,1302,36
5582,960,1719,489,1,4854,9.840765,3241,36
5583,11283,1471,2886,17,12053,0.8531285,583,36
5584,8280,665,2834,7,6581,1.3114891,547,36
5585,14287,335,89,27,15230,0.90582967,464,36
5586,14234,2156,763,13,15353,1.5574654,1169,36
5587,19367,1847,3407,1,20477,5.4787617,3282,36
5588,829,1653,472,1,5228,2.7654517,0,36
5589,15369,2813,1949,1,13463,1.4450351,0,36
5590,16514,1517,2321,4,20508,0.7656124,471,36
5591,8119,328,3045,5,8543,1.1622815,677,36
5592,18603,663,611,187,19633,1.0334351,0,36
5593,5657,2929,735,44,6192,1.4908684,1739,36
5594,4749,1168,2937,8,4934,2.921641,1395,36
5595,1219,1140,2211,1,1124,1.4780846,1989,36
5596,742,1620,923,6,4938,2.100665,1444,10
5597,21293,1002,854,9,16828,6.2864165,2178,36
5598,21087,1894,660,26,22288,3.9193916,1129,36
5599,8545,1615,2103,2,9238,1.6200503,1703,36
5600,15491,1279,2967,3,16521,0.61734885,3249,36
5601,8144,1588,517,8,11688,2.7066324,0,36
5602,13828,1553,855,10,15610,1.710879,330,13
5603,13284,451,2379,1,16962,3.6546385,0,36
5604,1002,1573,2759,9,5951,0.8242769,234,14
5605,12241,1307,567,8,13026,2.2191792,1745,36
5606,9649,1298,767,1,7732,1.6928415,3219,36
5607,15299,936,2803,8,16721,0.82924736,1363,36
5608,13470,1111,2204,13,14456,1.1847284,826,36
5609,18877,1625,3272,2,17359,7.161824,932,36
5610,21068,436,2427,3,22397,0.45565844,1760,36
5611,20034,3486,2016,1,18913,7.091058,376,36
5612,11722,888,2862,12,12529,2.1740415,137,31
5613,7860,1347,3967,1,8281,9.107527,1688,36
5614,15141,2043,629,3,16164,3.0217957,1876,36
5615,7391,3432,304,1,8288,1.190091,2001,36
5616,4311,178,751,4,4877,3.695313,982,36
5617,7528,2223,2490,5,8115,4.502709,1441,36
5618,11630,1389,2086,12,12430,0.8816872,1718,36
5619,11945,2189,2186,1,12712,3.229272,4210,36
5620,21714,1238,429,5,22892,4.844937,479,36
5621,8232,1373,2216,14,8950,1.004421,1730,26
5622,8808,1320,934,4,9519,1.6332937,3214,36
5623,3828,1491,2715,15,4122,0.6824769,123,25
5624,19792,1615,1483,2,21058,3.5381465,1363,36
5625,21436,1879,2930,3,22891,1.0282159,927,36
5626,12820,2135,3475,2,13230,7.5624456,1585,36
5627,6042,798,623,1,3436,3.5038831,946,36
5628,18776,960,2987,1,16928,5.950317,1842,36
5629,9686,3459,3019,24,10385,-0.11284617,1384,36
5630,18544,874,556,1,21416,4.529851,2180,36
5631,4773,1288,516,1,4529,5.275059,0,36
5632,6238,958,3260,4,2381,0.76154137,1918,36
5633,9178,1651,2095,1,9897,3.013143,2268,36
5634,17308,1777,2930,7,21012,0.5877307,295,14
5635,5527,1480,2119,2,3923,0.27594227,2004,36
5636,4963,2735,2982,1,104,4.6789727,1488,36
5637,8404,1291,3291,1,8998,0.71137273,3235,36
5638,2013,3523,790,13,4716,2.842733,600,36
5639,4626,176,160,34,5281,1.3218756,900,36
5640,19025,2906,654,3,20049,1.4163007,1694,36
5641,13295,986,2672,3,14083,1.242387,816,36
5642,10912,1757,2823,2,9432,8.387602,1164,14
5643,3768,988,1995,6,3993,2.3150322,418,36
5644,21780,1854,865,1,22967,4.6966105,0,36
5645,14712,1147,2079,4,12723,6.558842,1459,36
5646,17063,1890,572,4,15328,3.604896,560,36
5647,17923,1041,2831,2,19020,3.2722154,0,36
5648,8602,1596,3181,5,9190,1.8074439,1899,36
5649,16968,1610,2031,12,18147,0.9019818,1299,36
5650,19982,1127,3502,62,21064,0.5854276,1703,36
5651,3569,1146,1770,24,3137,1.1392214,1939,33
5652,11713,2116,838,9,16163,0.6549438,1282,36
5653,5754,1884,2388,15,6086,0.47269532,2116,36
5654,16047,1633,723,2,17157,1.954598,1728,36
5655,13609,1295,2264,48,14523,0.57251126,814,36
5656,18269,1212,635,6,13876,2.1497104,1985,36
5657,15134,1524,806,9,16248,1.7167697,3217,36
5658,2567,1085,2292,5,751,8.69862,0,36
5659,3953,825,2718,13,3954,1.6272345,662,36
5660,19520,1301,774,12,17480,0.47717485,3228,36
5661,15751,1044,2923,1,16685,3.4027016,833,36
