,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
5435,30, Private,165148, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,1,40, United-States, <=50K
5436,48, Self-emp-inc,178188, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,12,0,40, United-States, >50K
5437,52, Private,82700, HS-grad,9, Separated, Adm-clerical, Not-in-family, Black, Female,3,0,40, United-States, <=50K
5438,34, Private,241655, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,13,1,40, United-States, >50K
5439,33, Private,149108, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
5440,40, Federal-gov,380334, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
5441,17, Private,182881, Some-college,7, Never-married, Other-service, Own-child, White, Female,3,0,13, United-States, <=50K
5442,37, Private,173491, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,12,0,40, United-States, >50K
5443,50, Private,170677, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,16,0,58, United-States, >50K
5444,34, Private,119124, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0,0,11, United-States, <=50K
5445,41, Private,164043, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
5446,41, Private,44090, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,23, United-States, <=50K
5447,51, Self-emp-not-inc,182286, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,30,0,40, United-States, >50K
5448,27, State-gov,106996, HS-grad,9, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
5449,24, ?,48830, Some-college,10, Never-married, ?, Not-in-family, Black, Female,14,0,31, United-States, <=50K
5450,27, Private,200162, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
5451,18, Private,219210, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,11,0,40, United-States, <=50K
5452,28, Self-emp-inc,181040, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
5453,18, ?,155947, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,13, United-States, <=50K
5454,63, Private,97306, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5455,36, Private,172467, HS-grad,9, Widowed, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
5456,34, Private,208735, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,72, United-States, <=50K
5457,55, Private,200566, 11th,10, Married-civ-spouse, Other-service, Husband, White, Female,0,0,10, United-States, <=50K
5458,77, Self-emp-inc,151710, Some-college,10, Separated, Sales, Not-in-family, White, Female,24,1,36, United-States, <=50K
5459,25, Private,84858, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,8,0,36, United-States, <=50K
5460,39, Private,110621, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5461,43, Local-gov,200022, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,13,0,40, United-States, >50K
5462,59, Private,139017, Some-college,10, Never-married, Sales, Not-in-family, White, Female,15,0,21, United-States, <=50K
5463,50, Local-gov,31338, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
5464,36, Private,75440, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1,40, United-States, <=50K
5465,59, Private,62840, 9th,4, Married-civ-spouse, Farming-fishing, Husband, Black, Male,16,1,50, United-States, <=50K
5466,33, Private,163074, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Male,18,0,40, United-States, <=50K
5467,35, Federal-gov,230685, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
5468,33, Local-gov,274802, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,1,49, United-States, <=50K
5469,31, Private,140174, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5470,23, State-gov,153970, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,6,0,46, United-States, >50K
5471,22, State-gov,117277, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,40,0,60, United-States, >50K
5472,27, Private,123788, HS-grad,9, Married-AF-spouse, Sales, Wife, White, Female,3,0,36, United-States, <=50K
5473,27, Private,253156, Some-college,10, Never-married, Transport-moving, Not-in-family, Black, Male,0,1,29, United-States, <=50K
5474,37, Self-emp-not-inc,352459, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Female,4,0,40, United-States, <=50K
5475,35, Private,319375, 11th,7, Never-married, Sales, Not-in-family, White, Male,8,0,11, United-States, <=50K
5476,23, Private,209213, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,0,1,40, United-States, <=50K
5477,46, Self-emp-not-inc,110919, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,37,2120,57, United-States, >50K
5478,29, Without-pay,39487, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,5,0,40, United-States, <=50K
5479,34, Private,194812, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,18, United-States, <=50K
5480,66, ?,173804, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,29, United-States, <=50K
5481,49, Private,340375, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,14,1810,40, United-States, <=50K
5482,33, Federal-gov,217664, Some-college,10, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
5483,27, Private,185439, Prof-school,4, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
5484,28, Private,163745, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,44, United-States, <=50K
5485,18, ?,407755, 11th,10, Never-married, ?, Own-child, White, Female,2,0,30, United-States, <=50K
5486,20, ?,285786, HS-grad,10, Never-married, ?, Own-child, White, Female,0,0,11, United-States, <=50K
5487,43, Private,111493, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
5488,51, Self-emp-inc,152941, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Male,23,0,72, United-States, >50K
5489,19, Private,233082, Masters,14, Never-married, Machine-op-inspct, Other-relative, White, Female,6,0,40, United-States, <=50K
5490,69, Self-emp-not-inc,22334, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,7,1,68, United-States, <=50K
5491,37, Private,30279, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,82, United-States, <=50K
5492,49, Local-gov,144214, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Male,7,0,40, United-States, >50K
5493,32, Private,98313, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1,40, United-States, >50K
5494,55, ?,255504, Bachelors,10, Widowed, ?, Not-in-family, White, Female,22,1,8, United-States, <=50K
5495,31, Private,141534, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
5496,35, Private,191648, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,7250,0,40, Vietnam, >50K
5497,22, Private,362029, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
5498,24, Private,131609, HS-grad,10, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
5499,45, State-gov,159616, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,16,0,50, United-States, >50K
5500,38, Private,321742, Some-college,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
5501,30, Private,299894, 11th,3, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,2,0,40, South, <=50K
5502,23, Private,197362, Some-college,10, Never-married, Farming-fishing, Husband, White, Male,10,0,40, United-States, <=50K
5503,33, Local-gov,153698, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
5504,45, Private,39899, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,37,0,68, United-States, >50K
5505,37, Self-emp-not-inc,385874, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,8,0,22, United-States, <=50K
5506,44, Private,432747, 10th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,6,0,40, United-States, <=50K
5507,24, Private,120369, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
5508,32, Private,205977, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,4,0,40, United-States, >50K
5509,17, Private,126419, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,25,1,23, United-States, <=50K
5510,20, Private,100165, Some-college,10, Never-married, Sales, Not-in-family, Black, Female,17,0,40, United-States, <=50K
5511,34, Self-emp-not-inc,212242, Doctorate,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,23,1696,40, United-States, <=50K
5512,56, Private,184639, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Male,9,0,58, United-States, >50K
5513,20, ?,168162, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,14,0,30, Mexico, <=50K
5514,68, Private,119268, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,10, Puerto-Rico, <=50K
5515,30, Private,172531, Bachelors,13, Widowed, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
5516,38, Private,110141, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,12,0,40, United-States, <=50K
5517,44, Private,125552, HS-grad,9, Married-spouse-absent, Other-service, Other-relative, Asian-Pac-Islander, Male,13,1,40, South, <=50K
5518,33, Private,60213, 7th-8th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5519,41, Private,95423, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
5520,64, Private,37037, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
5521,25, ?,356510, Bachelors,13, Never-married, ?, Not-in-family, Black, Female,0,0,30, United-States, <=50K
5522,66, ?,132179, HS-grad,9, Married-civ-spouse, ?, Own-child, Black, Male,0,0,10, Puerto-Rico, <=50K
5523,23, ?,282173, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,2992,0,40, China, <=50K
5524,37, State-gov,158361, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,32,0,40, United-States, >50K
5525,22, Private,190433, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,3126,0,62, United-States, <=50K
5526,18, Private,147155, 11th,7, Widowed, ?, Own-child, Black, Female,2895,0,9, United-States, <=50K
5527,46, Self-emp-inc,256125, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,14,0,56, United-States, >50K
5528,33, Private,190691, 7th-8th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5529,52, Private,138018, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,14866,0,36, United-States, >50K
5530,38, Private,107925, 7th-8th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5531,52, Private,344194, Some-college,10, Separated, Sales, Other-relative, Black, Male,13,0,34, United-States, <=50K
5532,25, Private,471201, 10th,6, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,4,0,40, United-States, <=50K
5533,23, Private,192382, Some-college,10, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,5,0,72, South, <=50K
5534,70, Private,242251, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2760,0,40, United-States, >50K
5535,36, Private,88879, 7th-8th,3, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
5536,22, Private,40174, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,4,0,50, United-States, <=50K
5537,55, State-gov,337283, 7th-8th,4, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,19, Germany, <=50K
5538,36, Private,36219, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,25,0,19, United-States, <=50K
5539,32, Private,123972, HS-grad,9, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
5540,39, Private,220968, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,7723,0,50, Taiwan, >50K
5541,65, Self-emp-not-inc,61319, Doctorate,15, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,29,0,35, Cuba, >50K
5542,27, Private,44034, Some-college,10, Married-civ-spouse, Other-service, Other-relative, White, Male,0,1,70, United-States, <=50K
5543,46, Local-gov,184489, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,11,1,43, United-States, <=50K
5544,30, Private,111782, Some-college,10, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
5545,35, Federal-gov,137641, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7443,1,35, United-States, >50K
5546,44, Private,67065, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,8,1804,68, United-States, <=50K
5547,35, Private,100628, 7th-8th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
5548,34, State-gov,170754, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,7907,1,58, United-States, >50K
5549,77, Private,258065, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
5550,59, Private,68315, 7th-8th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
5551,68, Private,131415, 10th,3, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
5552,36, Self-emp-not-inc,180102, Doctorate,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,3528,0,21, United-States, >50K
5553,68, State-gov,88517, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,4565,0,31, United-States, >50K
5554,33, Private,266067, 5th-6th,3, Married-civ-spouse, Sales, Husband, White, Male,0,1,44, Mexico, <=50K
5555,39, Private,102480, 11th,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,17, United-States, <=50K
5556,29, Private,200891, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,31, United-States, <=50K
5557,27, Private,142251, Masters,6, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
5558,30, Private,113157, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Male,31,0,40, United-States, <=50K
5559,24, Private,41091, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,11,0,40, United-States, <=50K
5560,48, Private,191147, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Male,6,0,40, United-States, >50K
5561,30, Private,140680, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7472,0,40, United-States, >50K
5562,18, ?,134893, Some-college,10, Never-married, ?, Own-child, White, Female,3924,0,30, United-States, <=50K
5563,29, Private,72276, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5564,34, Private,170133, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
5565,39, Private,339825, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5566,33, Private,207218, Some-college,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,12,0,40, United-States, <=50K
5567,35, Private,143938, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
5568,21, Private,103400, 11th,11, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
5569,24, Private,141613, HS-grad,9, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Jamaica, <=50K
5570,20, Private,111905, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
5571,59, Self-emp-not-inc,169576, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
5572,37, Private,413583, Some-college,10, Divorced, Sales, Unmarried, White, Female,8,0,31, United-States, <=50K
5573,33, Private,177871, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
5574,38, Self-emp-not-inc,137101, Some-college,10, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
5575,31, ?,129979, Some-college,10, Never-married, ?, Not-in-family, White, Male,3,0,40, United-States, <=50K
5576,23, Private,372448, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
5577,27, Without-pay,166903, HS-grad,9, Widowed, Adm-clerical, Not-in-family, Black, Female,15,0,40, United-States, <=50K
5578,50, State-gov,81705, Some-college,10, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
5579,24, Private,97357, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
5580,36, Private,92122, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
5581,68, Private,228061, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,40, United-States, >50K
5582,28, Private,131676, 10th,6, Separated, Machine-op-inspct, Not-in-family, White, Female,3134,1,29, United-States, <=50K
5583,37, Private,128354, Assoc-voc,11, Widowed, Prof-specialty, Unmarried, White, Female,0,1,40, United-States, <=50K
5584,19, Private,308954, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
5585,25, Private,264953, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,1,0,7, United-States, <=50K
5586,33, Private,185943, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
5587,47, Self-emp-not-inc,271394, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States, <=50K
5588,30, Private,164503, HS-grad,9, Separated, Adm-clerical, Not-in-family, Black, Male,10,1,40, United-States, <=50K
5589,26, Private,185007, 5th-6th,4, Never-married, Craft-repair, Not-in-family, White, Male,16,0,40, Cuba, <=50K
5590,30, Private,125237, Assoc-acdm,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
5591,42, Private,121239, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Black, Female,7058,0,44, United-States, >50K
5592,21, Private,308715, Masters,3, Never-married, Farming-fishing, Other-relative, White, Male,0,0,44, Mexico, <=50K
5593,46, Private,156888, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,64, United-States, <=50K
5594,80, Private,275728, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
5595,29, State-gov,422541, Some-college,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
5596,38, Self-emp-not-inc,69940, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,11, United-States, <=50K
5597,79, Federal-gov,307615, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,40, United-States, >50K
5598,23, Self-emp-not-inc,23844, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,14,0,69, United-States, <=50K
5599,65, Private,130483, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,1,0,9, United-States, <=50K
5600,35, Private,201538, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
5601,68, Self-emp-not-inc,164490, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,59, United-States, <=50K
5602,23, Self-emp-not-inc,183706, Assoc-acdm,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
5603,31, Private,85600, Assoc-voc,11, Married-AF-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
5604,32, Private,35958, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,11, United-States, <=50K
5605,34, Private,284862, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,14,1,40, United-States, <=50K
5606,64, Private,117077, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,1,40, United-States, <=50K
5607,43, Private,338872, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,12,0,59, United-States, <=50K
5608,39, Private,229945, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,30,0,40, Taiwan, >50K
5609,31, Private,152085, Masters,14, Never-married, Other-service, Not-in-family, White, Female,3548,0,40, United-States, <=50K
5610,20, ?,479042, Bachelors,13, Never-married, ?, Own-child, White, Male,0,1,10, United-States, <=50K
5611,47, Private,148362, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, England, <=50K
5612,44, Private,111499, 12th,6, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
5613,41, Private,372050, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
5614,22, Private,95255, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,13, Puerto-Rico, <=50K
5615,34, Private,45923, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
5616,34, Private,72259, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
5617,72, Private,190810, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,4,1,40, United-States, <=50K
5618,21, Private,199648, Some-college,10, Never-married, Craft-repair, Not-in-family, Black, Male,5,0,40, United-States, <=50K
5619,45, Self-emp-not-inc,119367, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7696,0,50, United-States, >50K
5620,53, Local-gov,164504, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Female,4,0,59, United-States, <=50K
5621,57, State-gov,36002, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,4429,0,40, United-States, <=50K
5622,37, Private,195161, Some-college,14, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
5623,18, Private,87571, Some-college,10, Divorced, Sales, Not-in-family, White, Male,4,0,22, United-States, <=50K
5624,59, Private,196144, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
5625,63, Federal-gov,182675, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,9,0,40, United-States, <=50K
5626,23, Private,159105, Some-college,10, Never-married, Sales, Not-in-family, White, Female,24,0,20, United-States, <=50K
5627,25, Private,127327, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
5628,54, Private,63526, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K
5629,28, Local-gov,169887, HS-grad,9, Separated, Other-service, Wife, Black, Female,6,0,40, United-States, <=50K
5630,26, Private,150615, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
5631,32, ?,137492, Assoc-acdm,13, Divorced, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
5632,18, ?,134890, HS-grad,9, Never-married, ?, Own-child, White, Male,3684,0,12, United-States, <=50K
5633,38, Private,90959, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
5634,35, Self-emp-not-inc,51193, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,7,0,51, United-States, >50K
5635,27, Private,122874, Bachelors,13, Never-married, Other-service, Unmarried, White, Female,4,0,40, United-States, <=50K
5636,31, Private,378767, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,3,0,40, Cuba, >50K
5637,18, Private,143129, 11th,7, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States, <=50K
5638,18, Private,52760, 11th,6, Never-married, Other-service, Not-in-family, White, Female,12,0,40, United-States, <=50K
5639,28, Private,205299, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1,35, South, >50K
5640,20, State-gov,53223, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
5641,51, Private,718282, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States, <=50K
5642,29, Private,108423, 11th,7, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
5643,39, Private,145967, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,9,0,70, United-States, >50K
5644,27, Private,161230, Assoc-voc,11, Married-AF-spouse, Machine-op-inspct, Wife, White, Female,0,1,37, United-States, <=50K
5645,83, Self-emp-inc,228969, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
5646,39, Private,132342, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1750,40, Philippines, >50K
5647,34, Self-emp-not-inc,527707, 10th,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,22,0,55, United-States, <=50K
5648,43, Private,401471, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
5649,28, Private,185171, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
5650,39, Private,458416, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,6,0,40, United-States, <=50K
5651,38, Private,156867, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
5652,44, Private,559890, Some-college,10, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Female,18,0,30, Jamaica, <=50K
5653,63, Private,117848, 5th-6th,6, Never-married, Other-service, Not-in-family, White, Male,12,0,40, Canada, <=50K
5654,52, Private,136217, Masters,10, Divorced, Sales, Unmarried, White, Female,16,0,12, United-States, >50K
5655,84, Private,360860, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
5656,57, Private,154315, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,26,0,57, United-States, <=50K
5657,72, ?,345246, 1st-4th,3, Widowed, ?, Not-in-family, White, Female,0,1,9, United-States, <=50K
5658,49, Private,205186, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
5659,25, Private,107202, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Female,0,1,40, United-States, <=50K
5660,31, Private,137818, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,2,0,40, United-States, <=50K
5661,25, ?,112648, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
5662,30, Private,139967, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,19, United-States, <=50K
5663,23, Local-gov,175990, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,21,0,40, United-States, >50K
5664,45, Private,147109, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States, <=50K
